epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,234.843,0.95503,0.56715,1.20645,1,0.98861,0.99443,0.76831,0.83611,0.49915,1.21858,0.0095842,0.0095842,0.0095842
44,240.127,0.97958,0.57389,1.22565,0.98917,0.99315,0.99478,0.76302,0.84137,0.51245,1.22644,0.0095743,0.0095743,0.0095743
45,245.579,0.93648,0.55817,1.20508,0.99167,0.97826,0.99417,0.75,0.88874,0.49773,1.2821,0.0095644,0.0095644,0.0095644
46,250.855,0.92411,0.55024,1.18287,0.99925,0.98913,0.99495,0.76923,0.82949,0.45698,1.22071,0.0095545,0.0095545,0.0095545
47,256.126,0.92775,0.5613,1.17749,0.99638,0.97826,0.99032,0.74296,0.88754,0.50341,1.26876,0.0095446,0.0095446,0.0095446
48,261.532,0.93463,0.55454,1.16645,0.99565,0.97826,0.99198,0.74644,0.88987,0.49004,1.27438,0.0095347,0.0095347,0.0095347
49,266.928,0.94991,0.56183,1.20677,1,0.98818,0.99489,0.7865,0.79503,0.43896,1.2035,0.0095248,0.0095248,0.0095248
50,272.492,0.91989,0.54473,1.19843,1,0.98655,0.99443,0.77122,0.7984,0.4605,1.20363,0.0095149,0.0095149,0.0095149
51,278.09,0.94356,0.54833,1.20953,0.9987,0.9837,0.99468,0.73191,0.87696,0.49036,1.27279,0.009505,0.009505,0.009505
52,283.34,0.92664,0.54562,1.16691,0.99773,0.99457,0.995,0.73489,0.88636,0.47295,1.27511,0.0094951,0.0094951,0.0094951
53,288.691,0.95604,0.56711,1.19245,0.99785,0.99457,0.995,0.75139,0.83987,0.46033,1.25128,0.0094852,0.0094852,0.0094852
54,293.994,0.93159,0.53445,1.17527,0.99434,0.99457,0.995,0.7542,0.85311,0.48297,1.23186,0.0094753,0.0094753,0.0094753
55,299.404,0.91095,0.53346,1.17348,0.98918,0.99407,0.99489,0.7693,0.83021,0.44969,1.20339,0.0094654,0.0094654,0.0094654
56,304.794,0.91219,0.53648,1.15557,0.99972,0.98913,0.99359,0.76603,0.80383,0.44893,1.22617,0.0094555,0.0094555,0.0094555
57,310.234,0.89457,0.52859,1.18007,0.99937,0.9837,0.99434,0.75222,0.87542,0.47187,1.2383,0.0094456,0.0094456,0.0094456
58,315.531,0.90104,0.52029,1.16079,0.99987,0.98913,0.99324,0.76735,0.81117,0.45264,1.22661,0.0094357,0.0094357,0.0094357
59,320.916,0.8803,0.51975,1.14398,0.98519,0.99457,0.99478,0.7718,0.8273,0.47325,1.24519,0.0094258,0.0094258,0.0094258
60,326.281,0.88163,0.5119,1.16699,0.99563,0.9837,0.99306,0.78367,0.7864,0.44802,1.21982,0.0094159,0.0094159,0.0094159
61,331.703,0.86499,0.5129,1.14743,1,0.99428,0.995,0.76357,0.80404,0.42745,1.24037,0.009406,0.009406,0.009406
62,337.114,0.89731,0.51123,1.16931,0.99932,0.99457,0.995,0.75711,0.8442,0.43617,1.24862,0.0093961,0.0093961,0.0093961
63,342.718,0.88234,0.51185,1.14911,0.99719,0.98913,0.99484,0.78936,0.78769,0.42927,1.20745,0.0093862,0.0093862,0.0093862
64,347.999,0.89256,0.49887,1.14827,1,0.99258,0.995,0.78128,0.82623,0.4307,1.22767,0.0093763,0.0093763,0.0093763
65,353.301,0.86582,0.4879,1.14704,0.98653,0.98913,0.99422,0.79019,0.78413,0.43878,1.20311,0.0093664,0.0093664,0.0093664
66,358.779,0.86574,0.50131,1.15731,0.99891,0.9837,0.99479,0.78229,0.80576,0.42948,1.22869,0.0093565,0.0093565,0.0093565
67,364.617,0.87256,0.5036,1.13431,0.99325,0.99457,0.99495,0.79087,0.78551,0.42245,1.18812,0.0093466,0.0093466,0.0093466
68,370.741,0.86654,0.49869,1.15523,0.99607,0.9837,0.99484,0.79485,0.79453,0.43579,1.19148,0.0093367,0.0093367,0.0093367
69,376.533,0.86314,0.49467,1.14783,0.99318,1,0.99462,0.80308,0.75935,0.40983,1.19235,0.0093268,0.0093268,0.0093268
70,382.392,0.86045,0.49862,1.143,0.99103,0.98913,0.99484,0.77638,0.81119,0.4458,1.2247,0.0093169,0.0093169,0.0093169
71,388.232,0.86287,0.49918,1.15669,0.99788,0.9837,0.99376,0.78911,0.77274,0.44557,1.1937,0.009307,0.009307,0.009307
72,393.855,0.84179,0.4932,1.12379,1,0.98784,0.99468,0.78116,0.76326,0.4115,1.18399,0.0092971,0.0092971,0.0092971
73,399.5,0.82646,0.4799,1.13361,0.99904,0.98913,0.99474,0.79711,0.75576,0.4206,1.18192,0.0092872,0.0092872,0.0092872
74,405.11,0.85372,0.48851,1.16261,0.9829,0.99457,0.9919,0.7705,0.81789,0.43571,1.23574,0.0092773,0.0092773,0.0092773
75,410.708,0.84392,0.49076,1.13306,0.98836,0.99457,0.99489,0.78201,0.78104,0.4376,1.19914,0.0092674,0.0092674,0.0092674
76,416.257,0.82284,0.48925,1.11809,0.99456,0.99297,0.99495,0.80307,0.74236,0.41351,1.20197,0.0092575,0.0092575,0.0092575
77,421.862,0.83174,0.4885,1.12429,0.98798,0.99457,0.99335,0.79263,0.75996,0.40653,1.20239,0.0092476,0.0092476,0.0092476
78,427.402,0.82492,0.48757,1.12417,0.993,0.98913,0.99189,0.78958,0.75323,0.39679,1.19118,0.0092377,0.0092377,0.0092377
79,433.042,0.85074,0.48799,1.15505,0.96945,0.99457,0.98161,0.79788,0.7609,0.43953,1.17894,0.0092278,0.0092278,0.0092278
80,438.72,0.80756,0.47292,1.10887,0.99368,0.99457,0.995,0.78762,0.74559,0.40373,1.18992,0.0092179,0.0092179,0.0092179
81,444.334,0.82713,0.47891,1.11075,0.99453,0.9885,0.99478,0.78732,0.77964,0.42558,1.21562,0.009208,0.009208,0.009208
82,449.867,0.85681,0.50107,1.13794,0.98387,0.99441,0.99456,0.79804,0.78493,0.42049,1.21294,0.0091981,0.0091981,0.0091981
83,455.424,0.82824,0.47542,1.10878,0.98924,0.99969,0.99495,0.78979,0.77516,0.41686,1.19655,0.0091882,0.0091882,0.0091882
84,460.909,0.81815,0.47118,1.12472,0.99952,0.99457,0.995,0.79446,0.76714,0.40723,1.20635,0.0091783,0.0091783,0.0091783
85,466.386,0.82323,0.46894,1.11916,0.98395,0.99966,0.99484,0.78696,0.77693,0.40485,1.20216,0.0091684,0.0091684,0.0091684
86,472.113,0.85421,0.48006,1.12554,0.99824,0.99457,0.995,0.8063,0.74321,0.4179,1.18401,0.0091585,0.0091585,0.0091585
87,477.834,0.8081,0.47649,1.1165,0.98277,1,0.98924,0.78705,0.76136,0.40804,1.21759,0.0091486,0.0091486,0.0091486
88,483.447,0.78152,0.45258,1.10123,0.99459,0.99979,0.995,0.81618,0.74905,0.41734,1.18253,0.0091387,0.0091387,0.0091387
89,489.248,0.8102,0.46284,1.08912,0.97859,0.99379,0.99139,0.79951,0.77729,0.40306,1.21765,0.0091288,0.0091288,0.0091288
90,494.872,0.79971,0.46183,1.10093,0.98561,0.99457,0.99451,0.78738,0.78833,0.43724,1.20566,0.0091189,0.0091189,0.0091189
91,500.754,0.79596,0.46313,1.12802,0.99362,0.98913,0.99484,0.79755,0.77548,0.39513,1.20848,0.009109,0.009109,0.009109
92,506.467,0.81985,0.46356,1.1209,0.993,1,0.99495,0.81737,0.71813,0.38489,1.16438,0.0090991,0.0090991,0.0090991
93,511.902,0.82137,0.47123,1.12008,1,0.99979,0.995,0.80535,0.73641,0.40218,1.19039,0.0090892,0.0090892,0.0090892
94,517.657,0.7924,0.45392,1.11831,0.99826,0.99457,0.995,0.80807,0.73389,0.38627,1.17604,0.0090793,0.0090793,0.0090793
95,523.113,0.80629,0.46972,1.10118,1,0.98967,0.995,0.8072,0.73987,0.38247,1.16251,0.0090694,0.0090694,0.0090694
96,528.518,0.78244,0.4548,1.10595,0.98924,0.99977,0.99489,0.81458,0.71618,0.37573,1.1727,0.0090595,0.0090595,0.0090595
97,533.868,0.80959,0.45567,1.12088,0.99455,1,0.995,0.7992,0.7892,0.42596,1.20463,0.0090496,0.0090496,0.0090496
98,539.37,0.78706,0.4511,1.11665,0.98878,1,0.995,0.80746,0.73139,0.39116,1.16591,0.0090397,0.0090397,0.0090397
99,544.618,0.78197,0.45156,1.09431,0.99888,0.9837,0.99468,0.81593,0.72875,0.38521,1.17359,0.0090298,0.0090298,0.0090298
100,549.872,0.80985,0.458,1.10637,0.98912,1,0.99484,0.8156,0.73932,0.38383,1.17444,0.0090199,0.0090199,0.0090199
101,555.183,0.79764,0.45074,1.09929,0.99874,1,0.995,0.8177,0.72687,0.38203,1.16582,0.00901,0.00901,0.00901
102,560.457,0.79905,0.44947,1.10964,0.99976,0.99457,0.995,0.81416,0.73997,0.3854,1.18266,0.0090001,0.0090001,0.0090001
103,565.828,0.78076,0.45851,1.06801,0.99107,0.98913,0.99397,0.7994,0.77163,0.40686,1.2128,0.0089902,0.0089902,0.0089902
104,571.1,0.7938,0.45488,1.10663,0.9897,0.9837,0.99458,0.78575,0.76949,0.43301,1.18981,0.0089803,0.0089803,0.0089803
105,576.459,0.78777,0.44723,1.11269,0.99534,0.99457,0.995,0.81825,0.70824,0.37149,1.16674,0.0089704,0.0089704,0.0089704
106,581.712,0.77175,0.43641,1.07539,0.99951,1,0.995,0.8035,0.73731,0.36938,1.18157,0.0089605,0.0089605,0.0089605
107,586.979,0.78677,0.44736,1.10403,0.99723,0.99457,0.995,0.82236,0.73577,0.36838,1.17683,0.0089506,0.0089506,0.0089506
108,592.401,0.7831,0.44778,1.0993,1,0.99942,0.995,0.83572,0.71985,0.38118,1.16049,0.0089407,0.0089407,0.0089407
109,597.755,0.77942,0.45004,1.10255,0.99934,1,0.995,0.82574,0.72693,0.37001,1.17136,0.0089308,0.0089308,0.0089308
110,603.16,0.77838,0.44513,1.08761,1,0.99887,0.995,0.81861,0.71359,0.37877,1.15164,0.0089209,0.0089209,0.0089209
111,608.513,0.75365,0.43789,1.06606,1,0.99995,0.995,0.81628,0.71734,0.38142,1.1597,0.008911,0.008911,0.008911
112,613.8,0.79752,0.45494,1.10827,1,0.99976,0.995,0.79438,0.76148,0.42671,1.20303,0.0089011,0.0089011,0.0089011
113,619.194,0.77532,0.44289,1.0693,1,0.99359,0.995,0.81389,0.75909,0.40563,1.19496,0.0088912,0.0088912,0.0088912
114,624.733,0.77227,0.44289,1.09597,1,0.99395,0.995,0.81154,0.72199,0.38754,1.1875,0.0088813,0.0088813,0.0088813
115,630.081,0.77957,0.44722,1.07525,0.99282,1,0.995,0.82197,0.73202,0.40194,1.17424,0.0088714,0.0088714,0.0088714
116,635.446,0.77622,0.45414,1.11239,0.99813,1,0.995,0.82026,0.72391,0.38155,1.1587,0.0088615,0.0088615,0.0088615
117,640.759,0.77902,0.44634,1.09889,0.99343,1,0.99495,0.82671,0.71451,0.37068,1.15413,0.0088516,0.0088516,0.0088516
118,646.136,0.7705,0.45112,1.09073,0.99868,1,0.995,0.80931,0.7511,0.37532,1.16836,0.0088417,0.0088417,0.0088417
119,651.402,0.77218,0.44568,1.0803,0.99991,0.99457,0.995,0.81759,0.69955,0.37867,1.14904,0.0088318,0.0088318,0.0088318
120,656.822,0.73615,0.4268,1.07249,0.99929,1,0.995,0.80922,0.71663,0.38673,1.1647,0.0088219,0.0088219,0.0088219
121,662.185,0.7652,0.43804,1.06853,0.99459,0.99948,0.99462,0.83642,0.68517,0.3641,1.13704,0.008812,0.008812,0.008812
122,667.986,0.79032,0.44749,1.10794,0.99981,1,0.995,0.83936,0.67186,0.36866,1.13471,0.0088021,0.0088021,0.0088021
123,673.78,0.74757,0.43885,1.05525,1,0.99394,0.995,0.82117,0.69278,0.40085,1.13088,0.0087922,0.0087922,0.0087922
124,679.241,0.76254,0.4387,1.08922,1,0.99894,0.995,0.81341,0.69534,0.37511,1.1476,0.0087823,0.0087823,0.0087823
125,684.917,0.75564,0.42673,1.06368,0.99995,1,0.995,0.82727,0.68745,0.36697,1.13295,0.0087724,0.0087724,0.0087724
126,690.938,0.77186,0.43899,1.07736,1,0.99383,0.995,0.81274,0.72946,0.39225,1.17961,0.0087625,0.0087625,0.0087625
127,696.519,0.73905,0.43396,1.07855,0.99812,0.99457,0.995,0.81849,0.70484,0.37067,1.17146,0.0087526,0.0087526,0.0087526
128,701.959,0.76418,0.43712,1.08716,0.99953,1,0.995,0.83233,0.70373,0.35345,1.16184,0.0087427,0.0087427,0.0087427
129,707.489,0.76043,0.43197,1.08869,0.99899,1,0.995,0.8273,0.69651,0.36804,1.1441,0.0087328,0.0087328,0.0087328
130,712.96,0.76361,0.44105,1.0994,0.99672,0.99457,0.995,0.83617,0.68791,0.37711,1.12401,0.0087229,0.0087229,0.0087229
131,718.357,0.78156,0.44396,1.08779,1,0.99962,0.995,0.83436,0.70261,0.3612,1.15365,0.008713,0.008713,0.008713
132,723.77,0.76166,0.43264,1.07052,0.99952,1,0.995,0.82766,0.69217,0.37879,1.15218,0.0087031,0.0087031,0.0087031
133,729.021,0.73613,0.41816,1.06606,0.99923,1,0.995,0.83596,0.70076,0.363,1.14494,0.0086932,0.0086932,0.0086932
134,734.433,0.74995,0.42351,1.07507,1,0.99857,0.995,0.84638,0.64356,0.3577,1.09692,0.0086833,0.0086833,0.0086833
135,739.688,0.74323,0.42287,1.06598,0.99459,0.9998,0.995,0.84079,0.66579,0.35488,1.12994,0.0086734,0.0086734,0.0086734
136,745.004,0.7434,0.42448,1.07095,0.99588,0.99457,0.995,0.81892,0.71477,0.36903,1.16574,0.0086635,0.0086635,0.0086635
137,750.339,0.75257,0.42954,1.07175,0.99829,1,0.995,0.84073,0.67425,0.37665,1.1306,0.0086536,0.0086536,0.0086536
138,755.742,0.74149,0.42252,1.0811,0.99744,0.99457,0.995,0.8292,0.68385,0.37016,1.12877,0.0086437,0.0086437,0.0086437
139,760.992,0.76855,0.43477,1.08877,1,0.99867,0.995,0.84362,0.6859,0.36299,1.12708,0.0086338,0.0086338,0.0086338
140,766.354,0.73479,0.42493,1.05307,1,0.99889,0.995,0.84825,0.67525,0.35173,1.11549,0.0086239,0.0086239,0.0086239
141,772.038,0.73309,0.41316,1.05892,1,0.99928,0.995,0.82966,0.70294,0.36793,1.17348,0.008614,0.008614,0.008614
142,777.579,0.73005,0.41917,1.06433,0.99851,1,0.995,0.83082,0.69221,0.36096,1.13094,0.0086041,0.0086041,0.0086041
143,783.084,0.73033,0.41233,1.07571,1,0.99885,0.995,0.83853,0.68067,0.35949,1.12777,0.0085942,0.0085942,0.0085942
144,788.831,0.73472,0.42116,1.05939,0.99926,0.99457,0.995,0.84119,0.64882,0.34962,1.10604,0.0085843,0.0085843,0.0085843
145,794.414,0.74511,0.42336,1.06443,1,0.99919,0.995,0.84692,0.66919,0.34822,1.11083,0.0085744,0.0085744,0.0085744
146,800.035,0.71912,0.41409,1.04002,0.99959,0.99457,0.995,0.83367,0.68111,0.35909,1.14084,0.0085645,0.0085645,0.0085645
147,805.593,0.74034,0.42457,1.06078,0.99945,0.99457,0.995,0.82996,0.68953,0.36722,1.14082,0.0085546,0.0085546,0.0085546
148,811.189,0.7187,0.40943,1.06094,0.99975,1,0.995,0.84182,0.67235,0.35276,1.13034,0.0085447,0.0085447,0.0085447
149,816.797,0.71814,0.42094,1.03538,0.99449,0.99457,0.995,0.83354,0.66985,0.36868,1.12544,0.0085348,0.0085348,0.0085348
150,822.358,0.73558,0.41953,1.05556,0.99459,0.99945,0.99495,0.82077,0.70991,0.36699,1.1679,0.0085249,0.0085249,0.0085249
151,827.961,0.73069,0.41379,1.0789,0.99954,1,0.995,0.82499,0.7056,0.35212,1.16653,0.008515,0.008515,0.008515
