epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
31,177.578,1.07538,0.65187,1.30674,0.9882,0.97849,0.99377,0.71508,1.00737,0.58331,1.35704,0.009703,0.009703,0.009703
32,183.387,1.0764,0.66605,1.30898,0.97866,0.98626,0.9889,0.74118,0.90239,1.01903,1.28729,0.0096931,0.0096931,0.0096931
33,189.314,1.04686,0.62707,1.28944,0.99459,0.98774,0.99474,0.74125,0.93667,0.54706,1.29695,0.0096832,0.0096832,0.0096832
34,195.086,1.03511,0.64284,1.28313,0.99547,0.99462,0.995,0.72888,0.93636,0.55871,1.29597,0.0096733,0.0096733,0.0096733
35,200.803,1.04457,0.64545,1.29228,0.95727,0.99462,0.99047,0.72887,0.91522,0.56558,1.30752,0.0096634,0.0096634,0.0096634
36,206.536,1.01368,0.61819,1.27364,0.99259,0.98925,0.99484,0.74597,0.89803,0.5136,1.29607,0.0096535,0.0096535,0.0096535
37,212.488,0.97244,0.58685,1.24741,0.99459,0.98887,0.99489,0.7635,0.85347,0.4834,1.24916,0.0096436,0.0096436,0.0096436
38,218.334,0.99916,0.58746,1.24718,0.99498,0.98387,0.99479,0.76282,0.86512,0.50757,1.25047,0.0096337,0.0096337,0.0096337
39,224.077,0.99276,0.59729,1.26124,1,0.98084,0.99425,0.76365,0.86557,0.51051,1.24929,0.0096238,0.0096238,0.0096238
40,229.73,0.955,0.57796,1.23522,1,0.9936,0.995,0.74728,0.89527,0.48646,1.28555,0.0096139,0.0096139,0.0096139
41,235.386,0.9651,0.59284,1.24437,0.99828,0.98387,0.99389,0.72568,0.91485,0.51173,1.31526,0.009604,0.009604,0.009604
42,241.102,0.94441,0.5713,1.22782,0.98825,0.99462,0.99489,0.76566,0.89866,0.51751,1.30044,0.0095941,0.0095941,0.0095941
43,246.918,0.95494,0.57617,1.22246,0.96868,0.99763,0.98925,0.74316,0.85387,0.53949,1.28216,0.0095842,0.0095842,0.0095842
44,252.594,0.95464,0.56791,1.24364,1,0.99297,0.995,0.77918,0.87656,0.46954,1.25471,0.0095743,0.0095743,0.0095743
45,258.148,0.97229,0.56563,1.2179,0.98212,0.98925,0.99424,0.76406,0.84008,0.49208,1.2394,0.0095644,0.0095644,0.0095644
46,263.724,0.93293,0.56479,1.21022,0.98685,0.98925,0.99441,0.78122,0.82784,0.51643,1.24214,0.0095545,0.0095545,0.0095545
47,269.211,0.96179,0.57332,1.20893,0.98687,1,0.99457,0.76957,0.84897,0.48539,1.25994,0.0095446,0.0095446,0.0095446
48,274.939,0.89947,0.54571,1.19255,0.98927,0.99108,0.99489,0.77122,0.81121,0.47171,1.22562,0.0095347,0.0095347,0.0095347
49,280.801,0.91088,0.54447,1.21081,1,0.98885,0.99489,0.75268,0.87086,0.50498,1.2713,0.0095248,0.0095248,0.0095248
50,286.392,0.91832,0.53669,1.17609,1,0.99254,0.995,0.77716,0.82178,0.48017,1.238,0.0095149,0.0095149,0.0095149
51,292.061,0.90986,0.5319,1.19536,0.98255,0.99462,0.98819,0.77901,0.80682,0.46921,1.27927,0.009505,0.009505,0.009505
52,297.543,0.9322,0.54955,1.21512,1,0.99896,0.995,0.80405,0.7589,0.44549,1.20356,0.0094951,0.0094951,0.0094951
53,303.205,0.9136,0.5322,1.20391,0.98987,0.98925,0.99489,0.74959,0.83903,0.5085,1.21837,0.0094852,0.0094852,0.0094852
54,308.738,0.91458,0.53448,1.19572,0.99246,0.99462,0.99484,0.7891,0.76384,0.62732,1.1999,0.0094753,0.0094753,0.0094753
55,314.395,0.89521,0.52166,1.16804,0.9781,0.99462,0.99473,0.80138,0.7606,0.45068,1.18278,0.0094654,0.0094654,0.0094654
56,319.905,0.88957,0.53054,1.16776,0.99881,1,0.995,0.77688,0.77569,0.46481,1.18907,0.0094555,0.0094555,0.0094555
57,325.459,0.89492,0.5252,1.16596,0.87455,0.97849,0.93879,0.72513,0.80539,0.77365,1.25042,0.0094456,0.0094456,0.0094456
58,330.886,0.88735,0.51977,1.16844,0.98409,0.99757,0.99046,0.77559,0.77878,0.46877,1.17741,0.0094357,0.0094357,0.0094357
59,336.327,0.91408,0.53081,1.21415,0.98783,0.99462,0.99489,0.79656,0.76878,0.43927,1.1771,0.0094258,0.0094258,0.0094258
60,341.988,0.88842,0.51458,1.18595,0.98935,0.99903,0.99452,0.80213,0.7583,0.43446,1.17515,0.0094159,0.0094159,0.0094159
61,347.381,0.87831,0.5035,1.16068,0.98475,0.99462,0.99495,0.76507,0.82408,0.46877,1.21725,0.009406,0.009406,0.009406
62,353.219,0.90053,0.5293,1.17774,0.99794,1,0.995,0.77201,0.8043,0.48085,1.23471,0.0093961,0.0093961,0.0093961
63,359.115,0.86001,0.51618,1.18342,0.99829,1,0.995,0.7906,0.79489,0.44052,1.21674,0.0093862,0.0093862,0.0093862
64,365.094,0.88057,0.49731,1.15908,0.99462,0.99446,0.9929,0.79217,0.76338,0.42185,1.22066,0.0093763,0.0093763,0.0093763
65,370.899,0.85596,0.50155,1.1411,0.99437,1,0.995,0.77201,0.83818,0.48125,1.26484,0.0093664,0.0093664,0.0093664
66,376.694,0.87677,0.50715,1.18576,1,0.99339,0.995,0.79914,0.76302,0.44112,1.18327,0.0093565,0.0093565,0.0093565
67,382.436,0.87568,0.50821,1.15357,0.99985,0.99462,0.995,0.80444,0.71432,0.43252,1.17284,0.0093466,0.0093466,0.0093466
68,388.324,0.87597,0.51365,1.16928,0.99903,0.99462,0.995,0.81338,0.74702,0.41098,1.16951,0.0093367,0.0093367,0.0093367
69,394.207,0.85711,0.5003,1.16161,0.99838,1,0.995,0.80541,0.7467,0.41791,1.1718,0.0093268,0.0093268,0.0093268
70,400.072,0.89117,0.51127,1.16839,0.98288,0.97312,0.98037,0.76051,0.86184,0.57856,1.28557,0.0093169,0.0093169,0.0093169
71,405.828,0.86381,0.50141,1.16231,0.99981,1,0.995,0.78997,0.78854,0.44779,1.19535,0.009307,0.009307,0.009307
72,411.533,0.85898,0.50339,1.16549,0.99961,1,0.995,0.81529,0.7295,0.41124,1.15911,0.0092971,0.0092971,0.0092971
73,417.304,0.85155,0.50252,1.14548,0.99382,0.99462,0.995,0.80611,0.74432,0.41256,1.18509,0.0092872,0.0092872,0.0092872
74,423.172,0.87684,0.5072,1.17087,0.99465,0.99877,0.99468,0.79109,0.7466,0.42435,1.18816,0.0092773,0.0092773,0.0092773
75,429.075,0.83868,0.49549,1.16442,0.99695,1,0.995,0.8098,0.72805,0.42264,1.1614,0.0092674,0.0092674,0.0092674
76,435.028,0.83868,0.48247,1.14188,0.99269,1,0.99468,0.78669,0.78993,0.45566,1.20272,0.0092575,0.0092575,0.0092575
77,440.609,0.85061,0.49449,1.1484,0.99905,0.99462,0.995,0.78268,0.77906,0.43652,1.21043,0.0092476,0.0092476,0.0092476
78,446.13,0.84557,0.49856,1.13038,0.99864,1,0.995,0.80265,0.71788,0.42266,1.16281,0.0092377,0.0092377,0.0092377
79,451.769,0.83549,0.48419,1.12672,0.9994,1,0.995,0.78843,0.76404,0.41717,1.17416,0.0092278,0.0092278,0.0092278
80,457.359,0.82864,0.47911,1.12405,0.99878,1,0.995,0.81108,0.73517,0.41005,1.17236,0.0092179,0.0092179,0.0092179
81,462.864,0.83319,0.4916,1.13828,0.99919,1,0.995,0.81048,0.70198,0.40264,1.15735,0.009208,0.009208,0.009208
82,468.483,0.82589,0.47106,1.15219,0.99925,1,0.995,0.81997,0.68933,0.40603,1.12872,0.0091981,0.0091981,0.0091981
83,474.022,0.84154,0.48212,1.14034,0.99199,1,0.99495,0.80203,0.73945,0.42612,1.16742,0.0091882,0.0091882,0.0091882
84,479.564,0.82558,0.47511,1.12224,0.99918,1,0.995,0.80796,0.71788,0.4142,1.16403,0.0091783,0.0091783,0.0091783
85,485.311,0.81182,0.47002,1.13672,0.99922,1,0.995,0.78644,0.74338,0.42159,1.181,0.0091684,0.0091684,0.0091684
86,491.057,0.7868,0.45605,1.12925,0.99392,1,0.995,0.7852,0.75374,0.4249,1.18809,0.0091585,0.0091585,0.0091585
87,496.597,0.82595,0.46717,1.12637,0.99933,1,0.995,0.82179,0.71428,0.39097,1.15496,0.0091486,0.0091486,0.0091486
88,502.172,0.82984,0.47181,1.13263,0.99859,1,0.995,0.8031,0.71063,0.38616,1.15482,0.0091387,0.0091387,0.0091387
89,507.767,0.82001,0.47214,1.14005,0.99872,1,0.995,0.81313,0.71108,0.39513,1.13963,0.0091288,0.0091288,0.0091288
90,513.287,0.82065,0.47959,1.11339,0.99931,1,0.995,0.81649,0.69052,0.39599,1.1559,0.0091189,0.0091189,0.0091189
91,518.835,0.8205,0.47816,1.13174,0.99672,0.99462,0.995,0.81195,0.71602,0.42075,1.16622,0.009109,0.009109,0.009109
92,524.442,0.80554,0.46283,1.11445,1,0.99809,0.995,0.81229,0.71674,0.41694,1.17458,0.0090991,0.0090991,0.0090991
93,529.977,0.81273,0.47215,1.11376,0.9993,1,0.995,0.81312,0.76264,0.39735,1.22357,0.0090892,0.0090892,0.0090892
94,535.525,0.79488,0.45202,1.10755,0.99819,1,0.995,0.80575,0.7288,0.40239,1.15217,0.0090793,0.0090793,0.0090793
95,541.157,0.81164,0.47142,1.12343,1,0.99955,0.995,0.82519,0.71058,0.38363,1.13085,0.0090694,0.0090694,0.0090694
96,546.748,0.79909,0.46128,1.11267,0.99953,1,0.995,0.81121,0.74752,0.39406,1.16668,0.0090595,0.0090595,0.0090595
97,552.586,0.81623,0.47111,1.12117,0.99945,1,0.995,0.81766,0.6899,0.40951,1.13151,0.0090496,0.0090496,0.0090496
98,558.306,0.80303,0.4695,1.1199,0.99946,1,0.995,0.82434,0.69437,0.40226,1.14572,0.0090397,0.0090397,0.0090397
99,563.996,0.78908,0.46147,1.10909,0.99945,1,0.995,0.81777,0.69661,0.39386,1.13975,0.0090298,0.0090298,0.0090298
100,569.622,0.80767,0.47587,1.11901,0.99341,1,0.995,0.81984,0.7201,0.38451,1.14784,0.0090199,0.0090199,0.0090199
101,575.253,0.81009,0.46557,1.11104,0.9994,1,0.995,0.81788,0.71784,0.38668,1.16169,0.00901,0.00901,0.00901
102,581.042,0.78875,0.45626,1.10885,0.99894,1,0.995,0.808,0.72065,0.40397,1.14558,0.0090001,0.0090001,0.0090001
103,586.762,0.80908,0.46888,1.13157,0.99958,1,0.995,0.81588,0.71358,0.38323,1.17107,0.0089902,0.0089902,0.0089902
104,592.641,0.79852,0.45156,1.11348,0.99973,1,0.995,0.81786,0.6986,0.38256,1.12967,0.0089803,0.0089803,0.0089803
105,598.358,0.78545,0.45376,1.11241,0.99984,1,0.995,0.81411,0.716,0.37657,1.14804,0.0089704,0.0089704,0.0089704
106,603.924,0.80015,0.45839,1.09968,1,0.99945,0.995,0.82455,0.69519,0.38711,1.13008,0.0089605,0.0089605,0.0089605
107,609.632,0.80066,0.45265,1.10946,0.99394,1,0.995,0.82546,0.70198,0.38818,1.14508,0.0089506,0.0089506,0.0089506
108,615.293,0.76786,0.45455,1.10385,0.99943,1,0.995,0.813,0.70603,0.38237,1.1452,0.0089407,0.0089407,0.0089407
109,620.902,0.77796,0.44642,1.10325,0.9996,1,0.995,0.81361,0.71714,0.39219,1.1457,0.0089308,0.0089308,0.0089308
110,626.559,0.77789,0.44369,1.09432,0.99393,1,0.995,0.82424,0.69402,0.37929,1.1333,0.0089209,0.0089209,0.0089209
111,632.085,0.76296,0.4354,1.08289,0.99974,1,0.995,0.82348,0.70744,0.38211,1.14373,0.008911,0.008911,0.008911
112,637.71,0.77946,0.44133,1.09349,1,0.99895,0.995,0.81856,0.72409,0.39101,1.14356,0.0089011,0.0089011,0.0089011
113,643.332,0.76913,0.44673,1.10186,0.99379,1,0.995,0.81616,0.68405,0.37191,1.14085,0.0088912,0.0088912,0.0088912
114,649.199,0.75704,0.44527,1.09483,0.99752,1,0.995,0.81872,0.68306,0.38002,1.13511,0.0088813,0.0088813,0.0088813
115,655.149,0.7485,0.43057,1.0921,0.99855,1,0.995,0.84377,0.67148,0.35952,1.11613,0.0088714,0.0088714,0.0088714
116,661.139,0.7798,0.43436,1.09737,0.99927,1,0.995,0.83911,0.67688,0.35835,1.11154,0.0088615,0.0088615,0.0088615
117,667.046,0.75428,0.44055,1.07129,0.99941,0.99462,0.995,0.84066,0.6772,0.36727,1.12299,0.0088516,0.0088516,0.0088516
118,672.872,0.78539,0.44314,1.09718,1,0.99939,0.995,0.82393,0.69648,0.37954,1.1317,0.0088417,0.0088417,0.0088417
119,678.715,0.76973,0.43782,1.09705,0.99889,1,0.995,0.81632,0.7086,0.36579,1.13789,0.0088318,0.0088318,0.0088318
120,684.468,0.78552,0.4501,1.09389,0.99419,1,0.995,0.83457,0.68963,0.37996,1.14221,0.0088219,0.0088219,0.0088219
121,690.467,0.77901,0.43605,1.10698,0.99894,1,0.995,0.82967,0.72462,0.37402,1.14524,0.008812,0.008812,0.008812
122,696.219,0.76406,0.42741,1.08141,0.99852,1,0.995,0.82238,0.73044,0.38666,1.15362,0.0088021,0.0088021,0.0088021
123,701.775,0.77601,0.44896,1.0783,0.99921,1,0.995,0.82932,0.68868,0.36696,1.12791,0.0087922,0.0087922,0.0087922
124,707.552,0.76101,0.43274,1.09124,0.999,1,0.995,0.82321,0.69501,0.37714,1.14031,0.0087823,0.0087823,0.0087823
125,713.189,0.76981,0.43637,1.10736,0.99802,1,0.995,0.82922,0.69378,0.37752,1.11784,0.0087724,0.0087724,0.0087724
126,718.87,0.75643,0.42859,1.10188,0.99927,1,0.995,0.82457,0.71572,0.36295,1.15956,0.0087625,0.0087625,0.0087625
127,724.774,0.74388,0.42197,1.07929,0.99975,1,0.995,0.82969,0.67933,0.36716,1.13327,0.0087526,0.0087526,0.0087526
128,730.432,0.751,0.4355,1.09179,0.99835,1,0.995,0.82007,0.69497,0.37371,1.14859,0.0087427,0.0087427,0.0087427
129,736.079,0.75166,0.4378,1.08681,0.99884,1,0.995,0.81978,0.71077,0.39875,1.14353,0.0087328,0.0087328,0.0087328
130,741.734,0.75277,0.43955,1.08687,1,0.99984,0.995,0.83378,0.66664,0.36006,1.11322,0.0087229,0.0087229,0.0087229
131,747.404,0.73291,0.42652,1.09579,0.99465,0.99952,0.995,0.8462,0.6706,0.35611,1.12279,0.008713,0.008713,0.008713
132,753.321,0.75353,0.44369,1.07827,0.99992,1,0.995,0.83074,0.69499,0.36859,1.13103,0.0087031,0.0087031,0.0087031
133,759.401,0.76716,0.43495,1.0902,1,0.99838,0.995,0.83104,0.66544,0.36696,1.10572,0.0086932,0.0086932,0.0086932
134,765.474,0.76312,0.43333,1.07774,0.99856,1,0.995,0.83472,0.67074,0.35358,1.11567,0.0086833,0.0086833,0.0086833
135,771.384,0.75033,0.43171,1.08697,0.99926,1,0.995,0.79695,0.72281,0.40044,1.17362,0.0086734,0.0086734,0.0086734
136,777.034,0.71976,0.41741,1.05975,0.99998,1,0.995,0.8297,0.6721,0.37058,1.12031,0.0086635,0.0086635,0.0086635
137,782.748,0.73334,0.42268,1.06554,0.99887,1,0.995,0.83851,0.67809,0.35404,1.12412,0.0086536,0.0086536,0.0086536
138,788.374,0.74766,0.42682,1.08596,0.98936,0.99993,0.99489,0.82095,0.6846,0.37882,1.12589,0.0086437,0.0086437,0.0086437
139,794.18,0.74013,0.42897,1.07229,0.99953,1,0.995,0.81523,0.71296,0.36693,1.15349,0.0086338,0.0086338,0.0086338
140,799.939,0.72773,0.42154,1.08252,0.9994,1,0.995,0.82548,0.68899,0.36868,1.12591,0.0086239,0.0086239,0.0086239
141,805.727,0.7672,0.43472,1.09825,0.99947,1,0.995,0.83202,0.66635,0.3652,1.09691,0.008614,0.008614,0.008614
142,811.583,0.74996,0.41666,1.06854,0.99934,1,0.995,0.83683,0.67235,0.35863,1.10386,0.0086041,0.0086041,0.0086041
143,817.375,0.73663,0.42489,1.0854,0.99896,1,0.995,0.8423,0.66339,0.3654,1.09805,0.0085942,0.0085942,0.0085942
144,823.401,0.72775,0.41217,1.07107,0.99957,1,0.995,0.84783,0.67698,0.35102,1.1134,0.0085843,0.0085843,0.0085843
145,829.201,0.7379,0.42177,1.09177,0.99949,1,0.995,0.84585,0.66427,0.35091,1.11349,0.0085744,0.0085744,0.0085744
146,835.056,0.72684,0.41214,1.05967,0.99886,1,0.995,0.84162,0.68254,0.35745,1.11817,0.0085645,0.0085645,0.0085645
147,840.951,0.72962,0.41283,1.06672,0.99997,1,0.995,0.83765,0.66199,0.35147,1.11098,0.0085546,0.0085546,0.0085546
148,846.958,0.74477,0.41819,1.08098,0.99954,1,0.995,0.83773,0.67483,0.3526,1.11894,0.0085447,0.0085447,0.0085447
149,852.806,0.74549,0.4138,1.07608,0.99971,1,0.995,0.84141,0.65006,0.34287,1.09759,0.0085348,0.0085348,0.0085348
150,858.777,0.72001,0.41628,1.0584,0.99755,1,0.995,0.82995,0.68343,0.36482,1.12901,0.0085249,0.0085249,0.0085249
151,864.456,0.70579,0.40544,1.06197,0.99959,1,0.995,0.84186,0.66704,0.34976,1.12296,0.008515,0.008515,0.008515
152,870.301,0.73147,0.4182,1.06988,0.99952,1,0.995,0.85053,0.65727,0.3602,1.10705,0.0085051,0.0085051,0.0085051
153,876.224,0.7213,0.41997,1.06715,0.99969,1,0.995,0.83934,0.6814,0.35896,1.12792,0.0084952,0.0084952,0.0084952
154,881.845,0.73609,0.42224,1.09035,0.99962,1,0.995,0.84047,0.66578,0.35105,1.11957,0.0084853,0.0084853,0.0084853
155,887.48,0.72681,0.41297,1.06609,0.99956,1,0.995,0.83531,0.68035,0.35625,1.1222,0.0084754,0.0084754,0.0084754
156,893.257,0.7162,0.41493,1.06683,1,0.99823,0.995,0.84543,0.66941,0.34486,1.11455,0.0084655,0.0084655,0.0084655
157,899.071,0.71004,0.41565,1.07122,0.9991,1,0.995,0.84108,0.66799,0.35558,1.10567,0.0084556,0.0084556,0.0084556
158,904.923,0.73157,0.41263,1.07642,0.9967,0.99462,0.995,0.83585,0.68764,0.36361,1.10936,0.0084457,0.0084457,0.0084457
159,910.658,0.71501,0.41465,1.0617,0.99954,1,0.995,0.84854,0.66642,0.34989,1.10727,0.0084358,0.0084358,0.0084358
160,916.513,0.71398,0.4034,1.07719,0.99974,1,0.995,0.8371,0.66714,0.348,1.10854,0.0084259,0.0084259,0.0084259
161,922.363,0.71612,0.42327,1.0707,1,0.99951,0.995,0.85869,0.64477,0.33853,1.08498,0.008416,0.008416,0.008416
162,928.068,0.71733,0.41348,1.06576,0.99455,1,0.995,0.84758,0.64137,0.35373,1.08651,0.0084061,0.0084061,0.0084061
163,933.696,0.73476,0.41846,1.07568,0.99903,1,0.995,0.84698,0.65431,0.34103,1.08697,0.0083962,0.0083962,0.0083962
164,939.34,0.71213,0.40335,1.06656,0.99937,1,0.995,0.83263,0.66084,0.35427,1.0992,0.0083863,0.0083863,0.0083863
165,944.957,0.73648,0.41188,1.06207,0.99974,1,0.995,0.85236,0.65677,0.34333,1.09673,0.0083764,0.0083764,0.0083764
166,950.618,0.71498,0.41332,1.05379,0.99787,1,0.995,0.83992,0.68444,0.35651,1.12584,0.0083665,0.0083665,0.0083665
167,956.488,0.70259,0.40135,1.04441,1,0.99948,0.995,0.83825,0.67415,0.35834,1.1015,0.0083566,0.0083566,0.0083566
168,962.097,0.72294,0.40752,1.06599,0.99887,1,0.995,0.847,0.67621,0.35009,1.10891,0.0083467,0.0083467,0.0083467
169,967.734,0.72669,0.41068,1.07382,0.99947,0.99462,0.995,0.8497,0.6572,0.3431,1.09719,0.0083368,0.0083368,0.0083368
170,973.516,0.70464,0.39979,1.06121,1,0.99943,0.995,0.8551,0.67291,0.34611,1.09926,0.0083269,0.0083269,0.0083269
171,979.205,0.71721,0.39743,1.06626,0.9982,1,0.995,0.84022,0.64722,0.34756,1.10543,0.008317,0.008317,0.008317
172,984.84,0.6953,0.39221,1.03977,0.99993,1,0.995,0.83569,0.66927,0.34909,1.09074,0.0083071,0.0083071,0.0083071
173,990.645,0.70505,0.40139,1.053,0.99924,1,0.995,0.84547,0.67385,0.3482,1.0997,0.0082972,0.0082972,0.0082972
174,996.253,0.71039,0.40551,1.05855,0.99965,1,0.995,0.85083,0.67007,0.33325,1.11218,0.0082873,0.0082873,0.0082873
175,1002.01,0.72611,0.40382,1.07655,0.99786,0.99462,0.995,0.84627,0.66283,0.36656,1.1029,0.0082774,0.0082774,0.0082774
176,1007.62,0.72917,0.40981,1.08025,0.99945,1,0.995,0.85218,0.64805,0.33404,1.09403,0.0082675,0.0082675,0.0082675
177,1013.26,0.73091,0.409,1.0775,0.99949,1,0.995,0.85202,0.66184,0.34784,1.08504,0.0082576,0.0082576,0.0082576
178,1018.89,0.72981,0.41166,1.06653,0.99894,1,0.995,0.85584,0.67289,0.34895,1.09857,0.0082477,0.0082477,0.0082477
179,1024.65,0.69586,0.39509,1.06303,0.9994,1,0.995,0.85912,0.63741,0.33384,1.07998,0.0082378,0.0082378,0.0082378
180,1030.55,0.7099,0.4078,1.05721,0.99897,1,0.995,0.85091,0.64464,0.34215,1.09212,0.0082279,0.0082279,0.0082279
181,1036.15,0.71551,0.40601,1.0695,0.9996,1,0.995,0.85197,0.65895,0.35026,1.09402,0.008218,0.008218,0.008218
182,1041.8,0.70326,0.40005,1.03694,0.99955,1,0.995,0.85508,0.65019,0.33483,1.07503,0.0082081,0.0082081,0.0082081
183,1047.43,0.70454,0.40474,1.066,0.99963,1,0.995,0.85854,0.65274,0.33393,1.08473,0.0081982,0.0081982,0.0081982
184,1053.13,0.7121,0.40515,1.05891,1,0.99909,0.995,0.85013,0.64245,0.32979,1.07498,0.0081883,0.0081883,0.0081883
185,1058.89,0.70259,0.4011,1.05067,0.99933,1,0.995,0.85076,0.67177,0.34438,1.11603,0.0081784,0.0081784,0.0081784
186,1064.55,0.70732,0.39802,1.04749,0.99959,1,0.995,0.84808,0.64577,0.33758,1.09041,0.0081685,0.0081685,0.0081685
187,1070.3,0.71582,0.40877,1.07264,0.99936,1,0.995,0.8355,0.68874,0.3499,1.12873,0.0081586,0.0081586,0.0081586
188,1075.93,0.7042,0.38996,1.07036,0.99892,1,0.995,0.84551,0.6696,0.34775,1.1064,0.0081487,0.0081487,0.0081487
189,1081.63,0.69884,0.39429,1.04801,0.99733,1,0.995,0.83519,0.6773,0.33365,1.10623,0.0081388,0.0081388,0.0081388
190,1087.19,0.71215,0.40201,1.06418,0.99997,1,0.995,0.83484,0.6737,0.34944,1.10802,0.0081289,0.0081289,0.0081289
191,1092.92,0.70181,0.3966,1.05786,0.99986,1,0.995,0.85975,0.6401,0.3352,1.09284,0.008119,0.008119,0.008119
192,1098.65,0.70615,0.40374,1.05508,1,0.99962,0.995,0.85163,0.64813,0.33666,1.09071,0.0081091,0.0081091,0.0081091
193,1104.29,0.7099,0.39248,1.06186,1,0.99945,0.995,0.85097,0.64679,0.34821,1.07121,0.0080992,0.0080992,0.0080992
