epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,443.395,0.82729,0.46433,1.1679,0.99899,1,0.995,0.80853,0.78269,0.39387,1.27065,0.00178418,0.00178418,0.00178418
111,447.463,0.8262,0.45807,1.15387,0.9983,1,0.995,0.80301,0.77477,0.40244,1.25775,0.0017822,0.0017822,0.0017822
112,451.459,0.85427,0.47984,1.17536,0.99164,1,0.995,0.78075,0.84445,0.43461,1.29576,0.00178022,0.00178022,0.00178022
113,455.438,0.84165,0.46953,1.14415,0.99924,1,0.995,0.81562,0.77864,0.38628,1.25149,0.00177824,0.00177824,0.00177824
114,459.433,0.8261,0.46789,1.16088,0.99942,1,0.995,0.81855,0.73375,0.37749,1.24258,0.00177626,0.00177626,0.00177626
115,463.405,0.82714,0.45304,1.15818,0.99879,1,0.995,0.8072,0.78397,0.4013,1.25624,0.00177428,0.00177428,0.00177428
116,467.398,0.8108,0.4575,1.16459,0.99944,1,0.995,0.80083,0.80823,0.39537,1.25903,0.0017723,0.0017723,0.0017723
117,471.492,0.82654,0.45835,1.15187,0.99908,1,0.995,0.80232,0.75741,0.40532,1.25435,0.00177032,0.00177032,0.00177032
118,475.577,0.84312,0.47944,1.14438,0.99932,1,0.995,0.78668,0.82376,0.40974,1.27502,0.00176834,0.00176834,0.00176834
119,479.564,0.857,0.47074,1.14992,0.9994,1,0.995,0.81225,0.77413,0.39001,1.25563,0.00176636,0.00176636,0.00176636
120,483.557,0.78453,0.43342,1.123,0.99824,1,0.995,0.81643,0.76365,0.4112,1.22535,0.00176438,0.00176438,0.00176438
121,487.543,0.80848,0.44266,1.14136,0.99782,1,0.995,0.81976,0.74323,0.39778,1.20559,0.0017624,0.0017624,0.0017624
122,491.53,0.79711,0.44455,1.13851,0.99927,1,0.995,0.80255,0.76971,0.40211,1.23171,0.00176042,0.00176042,0.00176042
123,495.525,0.78929,0.45939,1.14137,0.99947,1,0.995,0.81444,0.76585,0.40716,1.23721,0.00175844,0.00175844,0.00175844
124,499.516,0.80468,0.45309,1.13756,0.99254,1,0.995,0.81264,0.75798,0.37795,1.23639,0.00175646,0.00175646,0.00175646
125,503.5,0.81213,0.45651,1.13351,0.99824,1,0.995,0.79977,0.77256,0.42649,1.24787,0.00175448,0.00175448,0.00175448
126,507.498,0.80228,0.45459,1.14131,0.99933,1,0.995,0.80478,0.75831,0.38825,1.21787,0.0017525,0.0017525,0.0017525
127,511.483,0.81604,0.4457,1.1504,0.99854,1,0.995,0.80931,0.7557,0.3895,1.22174,0.00175052,0.00175052,0.00175052
128,515.477,0.81886,0.44282,1.15526,0.99817,1,0.995,0.8083,0.74846,0.38692,1.25078,0.00174854,0.00174854,0.00174854
129,519.531,0.79614,0.44795,1.12539,0.9987,1,0.995,0.81262,0.7722,0.39314,1.26468,0.00174656,0.00174656,0.00174656
130,523.522,0.80541,0.45155,1.13264,0.99941,1,0.995,0.80285,0.78341,0.4041,1.27051,0.00174458,0.00174458,0.00174458
131,527.504,0.81065,0.44895,1.13291,0.9978,1,0.995,0.8132,0.74194,0.38833,1.21999,0.0017426,0.0017426,0.0017426
132,531.5,0.78852,0.43031,1.09659,0.99227,1,0.9945,0.81738,0.72318,0.378,1.20877,0.00174062,0.00174062,0.00174062
133,535.562,0.79831,0.43563,1.14367,0.9994,0.99281,0.995,0.80866,0.78664,0.42205,1.26015,0.00173864,0.00173864,0.00173864
134,539.548,0.8007,0.45641,1.13301,0.99523,1,0.995,0.81191,0.74288,0.38826,1.20612,0.00173666,0.00173666,0.00173666
135,543.516,0.77818,0.43491,1.14219,0.99572,1,0.995,0.81447,0.74237,0.39933,1.21401,0.00173468,0.00173468,0.00173468
136,547.604,0.81252,0.44254,1.13905,0.99916,1,0.995,0.81905,0.73204,0.38439,1.239,0.0017327,0.0017327,0.0017327
137,551.596,0.78897,0.44648,1.13465,0.99948,1,0.995,0.81564,0.76635,0.37219,1.23231,0.00173072,0.00173072,0.00173072
138,555.683,0.77149,0.42478,1.10919,0.99738,1,0.995,0.78983,0.79204,0.40579,1.26825,0.00172874,0.00172874,0.00172874
139,559.671,0.79661,0.44266,1.12931,0.97762,1,0.99457,0.81543,0.74544,0.39898,1.22385,0.00172676,0.00172676,0.00172676
140,563.659,0.77272,0.43305,1.11257,0.9987,1,0.995,0.81652,0.74316,0.39914,1.24455,0.00172478,0.00172478,0.00172478
141,567.645,0.77953,0.43538,1.12678,0.99158,1,0.995,0.8024,0.78091,0.39141,1.25992,0.0017228,0.0017228,0.0017228
142,571.715,0.76688,0.43718,1.11518,0.99937,1,0.995,0.83271,0.73326,0.37662,1.20978,0.00172082,0.00172082,0.00172082
143,575.708,0.79804,0.43735,1.10866,0.99878,1,0.995,0.80426,0.79041,0.39842,1.24498,0.00171884,0.00171884,0.00171884
144,579.692,0.78174,0.43021,1.11269,0.99943,1,0.995,0.80445,0.75665,0.37187,1.21538,0.00171686,0.00171686,0.00171686
145,583.662,0.79142,0.4342,1.11582,0.9984,1,0.995,0.81185,0.77156,0.40505,1.27207,0.00171488,0.00171488,0.00171488
146,587.642,0.80105,0.4382,1.13037,0.99712,1,0.995,0.82923,0.728,0.39589,1.20891,0.0017129,0.0017129,0.0017129
147,591.628,0.77099,0.43656,1.12549,0.99847,1,0.995,0.82294,0.73154,0.39179,1.21752,0.00171092,0.00171092,0.00171092
148,595.62,0.79454,0.43672,1.13062,0.99938,1,0.995,0.82851,0.76745,0.36658,1.22101,0.00170894,0.00170894,0.00170894
149,599.592,0.75557,0.43033,1.09655,0.99945,1,0.995,0.83286,0.71482,0.36129,1.18188,0.00170696,0.00170696,0.00170696
150,603.598,0.78411,0.42739,1.10804,0.99926,1,0.995,0.82692,0.72787,0.37927,1.20303,0.00170498,0.00170498,0.00170498
151,607.565,0.77798,0.43919,1.13095,0.99899,1,0.995,0.81574,0.74046,0.38273,1.22808,0.001703,0.001703,0.001703
152,611.649,0.79366,0.43805,1.13757,0.99903,1,0.995,0.81888,0.74658,0.37902,1.22178,0.00170102,0.00170102,0.00170102
153,615.625,0.76796,0.43763,1.1158,0.99909,1,0.995,0.81607,0.75384,0.37067,1.21055,0.00169904,0.00169904,0.00169904
154,619.61,0.786,0.43322,1.12651,0.99901,1,0.995,0.81829,0.774,0.38466,1.24222,0.00169706,0.00169706,0.00169706
155,623.589,0.78693,0.43838,1.12522,0.99953,1,0.995,0.83222,0.73996,0.37068,1.2033,0.00169508,0.00169508,0.00169508
156,627.682,0.78339,0.43273,1.11207,0.99927,1,0.995,0.82282,0.72848,0.39012,1.19845,0.0016931,0.0016931,0.0016931
157,631.662,0.7701,0.42582,1.10213,0.99922,1,0.995,0.8141,0.75275,0.38337,1.219,0.00169112,0.00169112,0.00169112
158,635.661,0.76627,0.42317,1.10133,0.9986,1,0.995,0.8117,0.74334,0.38211,1.21025,0.00168914,0.00168914,0.00168914
159,639.725,0.76789,0.42157,1.12022,0.99927,1,0.995,0.83127,0.70919,0.37149,1.18849,0.00168716,0.00168716,0.00168716
160,643.72,0.75894,0.42578,1.11607,0.99871,1,0.995,0.8243,0.73285,0.37394,1.19185,0.00168518,0.00168518,0.00168518
161,647.703,0.78316,0.4326,1.10988,0.99924,1,0.995,0.81044,0.76429,0.39565,1.24018,0.0016832,0.0016832,0.0016832
162,651.69,0.81739,0.44778,1.12794,0.99706,1,0.995,0.80433,0.73923,0.36695,1.23162,0.00168122,0.00168122,0.00168122
163,655.721,0.78521,0.43238,1.12193,0.99923,1,0.995,0.81505,0.73119,0.37947,1.20214,0.00167924,0.00167924,0.00167924
164,659.812,0.77823,0.43837,1.10977,0.99925,1,0.995,0.82531,0.74216,0.3771,1.21573,0.00167726,0.00167726,0.00167726
165,663.794,0.76798,0.41918,1.10887,0.99945,1,0.995,0.81412,0.7254,0.37829,1.20627,0.00167528,0.00167528,0.00167528
166,667.799,0.74662,0.40995,1.09727,0.9993,1,0.995,0.81594,0.73188,0.35175,1.20624,0.0016733,0.0016733,0.0016733
167,671.785,0.74765,0.41818,1.115,0.99911,1,0.995,0.82127,0.74154,0.36502,1.20981,0.00167132,0.00167132,0.00167132
168,675.783,0.75847,0.40448,1.10128,0.99858,1,0.995,0.82472,0.73707,0.37621,1.19018,0.00166934,0.00166934,0.00166934
169,679.766,0.77727,0.42438,1.10565,0.99924,1,0.995,0.82727,0.73074,0.37373,1.1971,0.00166736,0.00166736,0.00166736
170,683.758,0.75029,0.41733,1.11181,0.99926,1,0.995,0.81968,0.72412,0.36394,1.19685,0.00166538,0.00166538,0.00166538
171,687.847,0.77132,0.4183,1.09705,0.99936,1,0.995,0.82741,0.73979,0.35993,1.1929,0.0016634,0.0016634,0.0016634
172,691.856,0.7742,0.42163,1.09822,0.99919,1,0.995,0.80791,0.75936,0.37726,1.23916,0.00166142,0.00166142,0.00166142
173,695.835,0.7702,0.4227,1.09578,0.99832,1,0.995,0.82136,0.7127,0.37268,1.18727,0.00165944,0.00165944,0.00165944
174,699.939,0.73552,0.42022,1.07888,0.99938,1,0.995,0.83995,0.70745,0.35673,1.19891,0.00165746,0.00165746,0.00165746
175,703.947,0.75318,0.41364,1.10077,0.99936,1,0.995,0.82784,0.74363,0.34822,1.22395,0.00165548,0.00165548,0.00165548
176,707.941,0.75144,0.41289,1.10849,0.999,1,0.995,0.81834,0.7159,0.37259,1.1956,0.0016535,0.0016535,0.0016535
177,712.014,0.75404,0.40889,1.10252,0.99947,1,0.995,0.82309,0.71168,0.36782,1.18608,0.00165152,0.00165152,0.00165152
178,716,0.7619,0.40966,1.09953,0.99899,1,0.995,0.81304,0.74483,0.35827,1.20781,0.00164954,0.00164954,0.00164954
179,719.987,0.76099,0.41288,1.09599,0.99925,1,0.995,0.83263,0.70223,0.35864,1.17427,0.00164756,0.00164756,0.00164756
180,723.975,0.7276,0.40717,1.10374,0.99766,1,0.995,0.84333,0.722,0.3595,1.18796,0.00164558,0.00164558,0.00164558
181,728.053,0.7718,0.42219,1.10515,0.99924,1,0.995,0.82058,0.75113,0.38156,1.22216,0.0016436,0.0016436,0.0016436
182,732.151,0.75722,0.42521,1.09847,0.9993,1,0.995,0.82823,0.74346,0.36513,1.23196,0.00164162,0.00164162,0.00164162
183,736.142,0.74505,0.41171,1.09326,0.99886,1,0.995,0.81176,0.71344,0.36887,1.20212,0.00163964,0.00163964,0.00163964
184,740.216,0.74944,0.41792,1.10576,0.99901,1,0.995,0.81564,0.73968,0.36341,1.21901,0.00163766,0.00163766,0.00163766
185,744.198,0.7316,0.40667,1.08542,0.99943,1,0.995,0.83277,0.71087,0.34883,1.18225,0.00163568,0.00163568,0.00163568
186,748.271,0.74885,0.40626,1.07007,0.9982,1,0.995,0.84216,0.74209,0.37373,1.19769,0.0016337,0.0016337,0.0016337
187,752.347,0.76198,0.41885,1.1091,0.99123,1,0.995,0.81196,0.76808,0.39319,1.25792,0.00163172,0.00163172,0.00163172
188,756.341,0.74726,0.41101,1.09604,0.99916,1,0.995,0.83504,0.7147,0.361,1.17816,0.00162974,0.00162974,0.00162974
189,760.414,0.74053,0.4129,1.09487,0.99902,1,0.995,0.83643,0.68265,0.354,1.1789,0.00162776,0.00162776,0.00162776
190,764.495,0.72932,0.40016,1.07107,0.99937,1,0.995,0.83841,0.70333,0.34546,1.18994,0.00162578,0.00162578,0.00162578
191,768.484,0.74417,0.39204,1.10574,0.99903,1,0.995,0.82697,0.71872,0.363,1.19455,0.0016238,0.0016238,0.0016238
192,772.523,0.75863,0.41124,1.10056,0.99599,1,0.995,0.81945,0.71786,0.36348,1.18202,0.00162182,0.00162182,0.00162182
193,776.592,0.70563,0.39381,1.07986,0.99927,1,0.995,0.85002,0.7055,0.34583,1.19856,0.00161984,0.00161984,0.00161984
194,780.707,0.73132,0.39605,1.06558,0.99941,1,0.995,0.84155,0.69471,0.35178,1.17355,0.00161786,0.00161786,0.00161786
195,784.708,0.71239,0.39796,1.07259,0.99933,1,0.995,0.84217,0.70152,0.36319,1.1777,0.00161588,0.00161588,0.00161588
