epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,69.5891,0.56128,0.42385,0.93496,0.98965,1,0.99481,0.92207,0.38222,0.28647,0.82656,0.00195644,0.00195644,0.00195644
24,72.769,0.54009,0.41541,0.92006,0.98561,1,0.995,0.93567,0.39608,0.30992,0.83869,0.00195446,0.00195446,0.00195446
25,75.7768,0.53504,0.4199,0.9334,0.96321,0.97879,0.99295,0.89369,0.4434,0.48327,0.85825,0.00195248,0.00195248,0.00195248
26,78.8926,0.53792,0.40877,0.9302,0.98061,1,0.98471,0.90084,0.41688,0.33123,0.84457,0.0019505,0.0019505,0.0019505
27,82.1082,0.52094,0.39482,0.92995,0.97229,0.99065,0.98812,0.91079,0.40007,0.32525,0.83783,0.00194852,0.00194852,0.00194852
28,85.0911,0.51594,0.38697,0.92295,0.98102,1,0.995,0.92921,0.39056,0.29386,0.83463,0.00194654,0.00194654,0.00194654
29,88.0075,0.49205,0.38652,0.90651,0.98644,1,0.99407,0.90438,0.43431,0.31923,0.84826,0.00194456,0.00194456,0.00194456
30,91.0096,0.52896,0.38955,0.93093,0.98676,1,0.995,0.90638,0.4242,0.30908,0.84602,0.00194258,0.00194258,0.00194258
31,94.1604,0.55536,0.4163,0.93349,0.97589,1,0.99406,0.93143,0.38055,0.30345,0.83118,0.0019406,0.0019406,0.0019406
32,97.1691,0.51545,0.39865,0.9106,0.97206,1,0.99204,0.91583,0.38861,0.31931,0.83463,0.00193862,0.00193862,0.00193862
33,100.297,0.51404,0.38,0.92296,0.98032,1,0.99397,0.9389,0.35666,0.28641,0.82079,0.00193664,0.00193664,0.00193664
34,103.43,0.50216,0.36627,0.91694,0.98065,0.99065,0.99319,0.90248,0.45477,0.31616,0.84604,0.00193466,0.00193466,0.00193466
35,106.461,0.55878,0.38965,0.9488,0.98113,1,0.99281,0.92141,0.38665,0.29478,0.8269,0.00193268,0.00193268,0.00193268
36,109.473,0.49056,0.37078,0.9143,0.97065,1,0.9932,0.93517,0.34564,0.28492,0.82194,0.0019307,0.0019307,0.0019307
37,112.482,0.48725,0.36189,0.90084,0.97994,1,0.99349,0.92904,0.35941,0.27395,0.82336,0.00192872,0.00192872,0.00192872
38,115.709,0.46714,0.35376,0.90209,0.97245,0.98959,0.99067,0.93024,0.36668,0.3014,0.82611,0.00192674,0.00192674,0.00192674
39,119.23,0.4907,0.35243,0.90833,0.97952,1,0.99156,0.92976,0.36493,0.28331,0.82542,0.00192476,0.00192476,0.00192476
40,122.625,0.48592,0.34903,0.91978,0.97986,1,0.99281,0.93775,0.36055,0.28625,0.8225,0.00192278,0.00192278,0.00192278
41,125.948,0.46942,0.34847,0.90634,0.97968,1,0.99416,0.91802,0.40276,0.27535,0.83613,0.0019208,0.0019208,0.0019208
42,129.295,0.49629,0.34023,0.91037,0.98458,1,0.99241,0.93009,0.38268,0.27156,0.82898,0.00191882,0.00191882,0.00191882
43,132.633,0.4826,0.34494,0.91488,0.98063,1,0.98852,0.93544,0.36365,0.26361,0.82232,0.00191684,0.00191684,0.00191684
44,135.942,0.49521,0.34977,0.91469,0.9808,1,0.99435,0.92886,0.39652,0.27437,0.83208,0.00191486,0.00191486,0.00191486
45,139.43,0.50435,0.36066,0.9128,0.981,1,0.99136,0.92796,0.39328,0.28848,0.8333,0.00191288,0.00191288,0.00191288
46,142.741,0.49587,0.35998,0.9135,0.98164,1,0.9937,0.92817,0.37131,0.28229,0.81978,0.0019109,0.0019109,0.0019109
47,146.069,0.4815,0.34773,0.91371,0.97949,1,0.99199,0.93824,0.37424,0.28903,0.82328,0.00190892,0.00190892,0.00190892
48,149.377,0.47861,0.33613,0.91388,0.97041,1,0.98872,0.92907,0.39096,0.29051,0.83115,0.00190694,0.00190694,0.00190694
49,152.705,0.48117,0.35069,0.91781,0.98112,1,0.98649,0.92092,0.36116,0.26972,0.82115,0.00190496,0.00190496,0.00190496
50,156.269,0.44643,0.32092,0.89998,0.98031,1,0.9937,0.94212,0.36029,0.25871,0.82397,0.00190298,0.00190298,0.00190298
51,159.569,0.47871,0.32846,0.91415,0.98092,1,0.9895,0.94268,0.3432,0.25693,0.81701,0.001901,0.001901,0.001901
52,162.892,0.4589,0.32401,0.90288,0.98967,1,0.99315,0.943,0.35759,0.24901,0.81831,0.00189902,0.00189902,0.00189902
53,166.202,0.48804,0.34337,0.90886,0.98013,0.99065,0.9924,0.92676,0.39111,0.29222,0.8289,0.00189704,0.00189704,0.00189704
54,169.511,0.48823,0.35236,0.91651,0.97903,0.99065,0.98663,0.92892,0.36704,0.26176,0.82864,0.00189506,0.00189506,0.00189506
55,172.807,0.48399,0.33871,0.90997,0.98163,1,0.99306,0.92198,0.37707,0.269,0.82824,0.00189308,0.00189308,0.00189308
56,176.294,0.46753,0.33696,0.91628,0.98134,1,0.99,0.93642,0.34506,0.2519,0.81419,0.0018911,0.0018911,0.0018911
57,179.583,0.44559,0.32236,0.90322,0.98034,1,0.9859,0.94423,0.33998,0.26139,0.81595,0.00188912,0.00188912,0.00188912
58,182.964,0.46492,0.33713,0.90543,0.98003,1,0.99163,0.94748,0.34666,0.26677,0.81455,0.00188714,0.00188714,0.00188714
59,186.278,0.45356,0.32402,0.90152,0.98915,1,0.99398,0.95535,0.33183,0.25205,0.81475,0.00188516,0.00188516,0.00188516
60,189.588,0.42842,0.31352,0.88051,0.98146,1,0.99139,0.95499,0.3308,0.24127,0.81022,0.00188318,0.00188318,0.00188318
61,192.889,0.44335,0.31383,0.90588,0.98399,1,0.99111,0.95153,0.34378,0.25755,0.81672,0.0018812,0.0018812,0.0018812
62,196.377,0.45864,0.33406,0.90137,0.98953,1,0.99278,0.93879,0.37491,0.26888,0.82722,0.00187922,0.00187922,0.00187922
63,199.661,0.46927,0.3292,0.9081,0.98962,1,0.99463,0.9312,0.37624,0.25862,0.82633,0.00187724,0.00187724,0.00187724
64,202.96,0.46162,0.32473,0.90331,0.98743,1,0.99176,0.92419,0.39804,0.25806,0.82948,0.00187526,0.00187526,0.00187526
65,206.25,0.48686,0.33901,0.91583,0.98856,1,0.98917,0.93827,0.33807,0.24214,0.81728,0.00187328,0.00187328,0.00187328
66,209.559,0.45858,0.33629,0.90726,0.98937,1,0.99352,0.94809,0.35155,0.24018,0.81894,0.0018713,0.0018713,0.0018713
67,212.859,0.44072,0.31099,0.90802,0.98697,1,0.99287,0.93876,0.35352,0.2473,0.81937,0.00186932,0.00186932,0.00186932
68,216.345,0.46571,0.32149,0.90581,0.98028,1,0.99101,0.94192,0.35025,0.25251,0.81457,0.00186734,0.00186734,0.00186734
69,219.622,0.46918,0.33344,0.90916,0.98082,1,0.98869,0.9468,0.33939,0.24904,0.81275,0.00186536,0.00186536,0.00186536
70,222.993,0.44599,0.3144,0.89936,0.98766,1,0.98926,0.93289,0.35414,0.25615,0.81601,0.00186338,0.00186338,0.00186338
71,226.272,0.44161,0.31332,0.89545,0.98117,1,0.99009,0.92266,0.36266,0.2695,0.81254,0.0018614,0.0018614,0.0018614
72,229.572,0.45851,0.31777,0.90128,0.98102,1,0.9936,0.94361,0.34492,0.25551,0.81619,0.00185942,0.00185942,0.00185942
73,232.912,0.45137,0.31961,0.8963,0.98093,1,0.99472,0.93679,0.36411,0.24815,0.81777,0.00185744,0.00185744,0.00185744
74,236.404,0.4657,0.31628,0.89628,0.98081,1,0.98954,0.9197,0.38848,0.26006,0.83232,0.00185546,0.00185546,0.00185546
75,239.688,0.45783,0.32112,0.89254,0.98323,1,0.98972,0.92444,0.37586,0.25244,0.82366,0.00185348,0.00185348,0.00185348
76,242.977,0.45743,0.32036,0.91228,0.97157,1,0.99221,0.94255,0.36663,0.26204,0.82402,0.0018515,0.0018515,0.0018515
77,246.259,0.43965,0.31654,0.89874,0.98927,1,0.9913,0.94096,0.36632,0.24745,0.82822,0.00184952,0.00184952,0.00184952
78,249.567,0.45956,0.32122,0.91101,0.98959,1,0.9925,0.94914,0.33858,0.24277,0.81118,0.00184754,0.00184754,0.00184754
79,252.908,0.43888,0.30623,0.88032,0.98826,1,0.99352,0.93706,0.33582,0.24718,0.8107,0.00184556,0.00184556,0.00184556
80,256.392,0.44665,0.31513,0.89595,0.98817,1,0.9938,0.9454,0.33715,0.24402,0.81976,0.00184358,0.00184358,0.00184358
81,259.694,0.43795,0.30387,0.89367,0.98822,1,0.99389,0.95997,0.31733,0.22217,0.80811,0.0018416,0.0018416,0.0018416
82,263.068,0.43005,0.31963,0.88629,0.98498,1,0.995,0.95787,0.33396,0.23779,0.81397,0.00183962,0.00183962,0.00183962
83,266.377,0.42048,0.31718,0.89723,0.98791,1,0.99333,0.93711,0.34791,0.2585,0.81102,0.00183764,0.00183764,0.00183764
84,269.705,0.42831,0.30995,0.89023,0.98052,1,0.99233,0.9491,0.33408,0.24162,0.81076,0.00183566,0.00183566,0.00183566
85,273.045,0.43911,0.30801,0.90173,0.98153,1,0.9925,0.93257,0.37385,0.24566,0.82463,0.00183368,0.00183368,0.00183368
86,276.587,0.44744,0.31444,0.89711,0.98079,1,0.99097,0.94112,0.34388,0.2439,0.81798,0.0018317,0.0018317,0.0018317
87,279.91,0.41766,0.28635,0.87934,0.98049,1,0.98834,0.94609,0.31559,0.23763,0.80995,0.00182972,0.00182972,0.00182972
88,283.317,0.44638,0.29893,0.89807,0.98099,1,0.99352,0.94411,0.34347,0.2334,0.81816,0.00182774,0.00182774,0.00182774
89,286.631,0.4354,0.30594,0.89477,0.98048,1,0.99241,0.94454,0.34499,0.24892,0.81648,0.00182576,0.00182576,0.00182576
90,289.994,0.43491,0.30179,0.89986,0.98133,1,0.9938,0.94506,0.33769,0.25525,0.82222,0.00182378,0.00182378,0.00182378
91,293.328,0.41836,0.30209,0.8863,0.98106,1,0.99192,0.95188,0.34442,0.24519,0.81984,0.0018218,0.0018218,0.0018218
92,296.863,0.41002,0.29959,0.88803,0.98139,1,0.98981,0.94459,0.36042,0.24738,0.82394,0.00181982,0.00181982,0.00181982
93,300.191,0.41209,0.29047,0.87367,0.98146,1,0.98694,0.94313,0.33791,0.24464,0.82231,0.00181784,0.00181784,0.00181784
94,303.561,0.44178,0.30564,0.89947,0.98893,1,0.99417,0.93272,0.36338,0.23321,0.81843,0.00181586,0.00181586,0.00181586
95,306.873,0.42489,0.29028,0.88913,0.98104,1,0.98878,0.93769,0.35262,0.23121,0.82204,0.00181388,0.00181388,0.00181388
96,310.2,0.43711,0.29987,0.89423,0.98984,1,0.99296,0.95415,0.32736,0.21924,0.81289,0.0018119,0.0018119,0.0018119
97,313.529,0.40905,0.2852,0.8813,0.98916,1,0.98833,0.95508,0.33156,0.22371,0.8136,0.00180992,0.00180992,0.00180992
98,317.054,0.419,0.29592,0.88866,0.98105,1,0.9933,0.95357,0.34165,0.24653,0.81517,0.00180794,0.00180794,0.00180794
99,320.372,0.41713,0.30385,0.88343,0.98018,1,0.98939,0.94015,0.34434,0.25004,0.81447,0.00180596,0.00180596,0.00180596
100,323.694,0.43562,0.30442,0.89715,0.98934,1,0.99343,0.96152,0.31049,0.22211,0.81042,0.00180398,0.00180398,0.00180398
101,327.082,0.42196,0.28728,0.90248,0.98958,1,0.995,0.95366,0.34338,0.22762,0.81485,0.001802,0.001802,0.001802
102,330.436,0.39553,0.28265,0.87919,0.98074,1,0.99265,0.96027,0.30908,0.22989,0.80403,0.00180002,0.00180002,0.00180002
103,333.745,0.42156,0.28971,0.8912,0.98081,1,0.98849,0.94545,0.33981,0.24007,0.81074,0.00179804,0.00179804,0.00179804
104,337.31,0.40289,0.28722,0.8842,0.98009,1,0.99032,0.94768,0.34679,0.24734,0.81312,0.00179606,0.00179606,0.00179606
105,340.674,0.42916,0.29778,0.88654,0.98164,0.99942,0.98615,0.93166,0.34452,0.24847,0.81869,0.00179408,0.00179408,0.00179408
106,344.041,0.39581,0.28853,0.88296,0.98049,1,0.98595,0.94807,0.34362,0.24153,0.81377,0.0017921,0.0017921,0.0017921
107,347.401,0.40371,0.28458,0.87827,0.98028,1,0.99276,0.95016,0.3424,0.24171,0.8152,0.00179012,0.00179012,0.00179012
108,350.762,0.41618,0.29787,0.88989,0.97988,1,0.99111,0.93292,0.35585,0.25966,0.81658,0.00178814,0.00178814,0.00178814
109,354.112,0.42584,0.30848,0.89142,0.97054,1,0.99407,0.94113,0.33288,0.23661,0.81107,0.00178616,0.00178616,0.00178616
110,357.448,0.42979,0.31213,0.89473,0.98165,0.99984,0.99435,0.9615,0.3168,0.22749,0.80458,0.00178418,0.00178418,0.00178418
111,360.933,0.43614,0.29801,0.90162,0.97991,1,0.99481,0.95035,0.32417,0.23541,0.80725,0.0017822,0.0017822,0.0017822
112,364.264,0.41399,0.29586,0.88647,0.9798,1,0.98897,0.93861,0.3491,0.25052,0.81346,0.00178022,0.00178022,0.00178022
113,367.588,0.40912,0.28983,0.88274,0.98064,0.99065,0.99047,0.94838,0.33528,0.24323,0.8123,0.00177824,0.00177824,0.00177824
114,370.943,0.41191,0.29745,0.88603,0.98109,1,0.98786,0.9378,0.34095,0.24459,0.812,0.00177626,0.00177626,0.00177626
115,374.257,0.44339,0.30181,0.88916,0.98048,1,0.98806,0.94379,0.32531,0.22409,0.81152,0.00177428,0.00177428,0.00177428
116,377.783,0.43198,0.29946,0.89911,0.98048,1,0.99193,0.94815,0.33733,0.24391,0.81069,0.0017723,0.0017723,0.0017723
117,381.101,0.41841,0.3021,0.90486,0.98162,0.99814,0.98588,0.94361,0.32495,0.24076,0.8132,0.00177032,0.00177032,0.00177032
118,384.439,0.41627,0.29159,0.88806,0.981,1,0.98702,0.94176,0.32295,0.22607,0.80537,0.00176834,0.00176834,0.00176834
119,387.728,0.4129,0.28666,0.87746,0.98117,1,0.98898,0.95714,0.29799,0.21122,0.80101,0.00176636,0.00176636,0.00176636
120,391.09,0.41014,0.28751,0.88578,0.98092,1,0.99154,0.95456,0.32785,0.22285,0.8106,0.00176438,0.00176438,0.00176438
121,394.403,0.42943,0.29237,0.89995,0.98081,1,0.98963,0.95046,0.33615,0.23008,0.81326,0.0017624,0.0017624,0.0017624
122,397.861,0.40202,0.28241,0.88228,0.98112,1,0.99025,0.94813,0.32562,0.23009,0.80846,0.00176042,0.00176042,0.00176042
123,401.195,0.41598,0.28931,0.87281,0.98112,1,0.98772,0.95027,0.31965,0.22586,0.80097,0.00175844,0.00175844,0.00175844
124,404.581,0.44225,0.30438,0.88622,0.98164,0.99935,0.9885,0.93636,0.34786,0.24682,0.81515,0.00175646,0.00175646,0.00175646
125,407.903,0.41403,0.2984,0.88393,0.97941,1,0.99257,0.95014,0.32566,0.22988,0.80916,0.00175448,0.00175448,0.00175448
126,411.263,0.40123,0.28005,0.88705,0.98111,1,0.99472,0.95724,0.31153,0.2209,0.80487,0.0017525,0.0017525,0.0017525
127,414.623,0.40964,0.28891,0.87702,0.98102,1,0.99397,0.9529,0.33366,0.2319,0.81328,0.00175052,0.00175052,0.00175052
128,418.255,0.39741,0.27782,0.88538,0.98144,1,0.99352,0.94795,0.33314,0.22412,0.81184,0.00174854,0.00174854,0.00174854
129,421.578,0.41336,0.29104,0.89403,0.9812,1,0.99444,0.95358,0.33329,0.22394,0.80978,0.00174656,0.00174656,0.00174656
130,424.936,0.40274,0.28749,0.8932,0.98155,1,0.995,0.96159,0.32457,0.21824,0.80551,0.00174458,0.00174458,0.00174458
131,428.285,0.41399,0.29363,0.87831,0.98148,1,0.99472,0.94455,0.33671,0.23112,0.81431,0.0017426,0.0017426,0.0017426
132,431.653,0.39965,0.27903,0.87544,0.98109,1,0.99257,0.96002,0.3166,0.22319,0.80848,0.00174062,0.00174062,0.00174062
133,434.974,0.40065,0.28545,0.88998,0.98113,1,0.99167,0.95787,0.31596,0.22124,0.80622,0.00173864,0.00173864,0.00173864
134,438.322,0.38685,0.27242,0.8766,0.98108,1,0.98835,0.94835,0.32,0.22818,0.80984,0.00173666,0.00173666,0.00173666
135,441.779,0.41168,0.2886,0.87873,0.98108,1,0.98461,0.93703,0.32824,0.22398,0.81134,0.00173468,0.00173468,0.00173468
136,445.12,0.40892,0.27809,0.88746,0.98139,1,0.98972,0.9382,0.32865,0.21777,0.80719,0.0017327,0.0017327,0.0017327
137,448.487,0.40156,0.27349,0.87722,0.98244,1,0.98935,0.94505,0.33315,0.21421,0.811,0.00173072,0.00173072,0.00173072
138,451.798,0.40549,0.27591,0.87874,0.98102,1,0.99152,0.96535,0.31038,0.21392,0.80597,0.00172874,0.00172874,0.00172874
139,455.146,0.40755,0.27774,0.88019,0.98089,1,0.99104,0.95715,0.32026,0.21872,0.80683,0.00172676,0.00172676,0.00172676
140,458.482,0.39359,0.28102,0.87323,0.98094,1,0.9887,0.96359,0.30351,0.2163,0.79985,0.00172478,0.00172478,0.00172478
141,462.021,0.40051,0.2757,0.8803,0.98086,1,0.99182,0.96181,0.3172,0.2145,0.80561,0.0017228,0.0017228,0.0017228
142,465.381,0.40677,0.28483,0.89645,0.98086,1,0.9907,0.94655,0.32475,0.22297,0.80856,0.00172082,0.00172082,0.00172082
143,468.739,0.41728,0.28446,0.88523,0.97228,1,0.98986,0.94899,0.3245,0.24277,0.81639,0.00171884,0.00171884,0.00171884
144,472.098,0.42091,0.29543,0.88296,0.98095,1,0.99434,0.95011,0.33747,0.2372,0.81346,0.00171686,0.00171686,0.00171686
145,475.428,0.40337,0.28427,0.87839,0.98124,1,0.99157,0.95341,0.32076,0.23037,0.80701,0.00171488,0.00171488,0.00171488
146,478.783,0.39228,0.27762,0.87798,0.98321,1,0.99278,0.94663,0.32745,0.21424,0.80631,0.0017129,0.0017129,0.0017129
147,482.332,0.40304,0.2739,0.88813,0.98713,1,0.99361,0.94034,0.3356,0.21783,0.81084,0.00171092,0.00171092,0.00171092
148,485.766,0.39399,0.26919,0.87375,0.98172,1,0.99056,0.95106,0.32564,0.21453,0.81134,0.00170894,0.00170894,0.00170894
149,489.115,0.39741,0.27826,0.88873,0.98126,1,0.995,0.95795,0.31414,0.21686,0.8052,0.00170696,0.00170696,0.00170696
150,492.499,0.39608,0.27658,0.87503,0.98125,1,0.99185,0.95555,0.31189,0.20789,0.80458,0.00170498,0.00170498,0.00170498
151,495.88,0.40673,0.28002,0.88046,0.98055,1,0.98942,0.95371,0.30973,0.22124,0.8044,0.001703,0.001703,0.001703
152,499.268,0.37675,0.25989,0.86724,0.9806,1,0.99095,0.96144,0.31412,0.22008,0.80281,0.00170102,0.00170102,0.00170102
153,502.824,0.38591,0.27168,0.87159,0.98105,1,0.98931,0.95563,0.32502,0.22172,0.80551,0.00169904,0.00169904,0.00169904
154,506.159,0.40837,0.28208,0.88486,0.98092,1,0.99444,0.95606,0.32616,0.21998,0.80725,0.00169706,0.00169706,0.00169706
155,509.476,0.40298,0.26963,0.8812,0.99072,0.99724,0.99463,0.96097,0.30943,0.20358,0.805,0.00169508,0.00169508,0.00169508
156,512.821,0.38655,0.27218,0.87213,0.98119,1,0.98898,0.95906,0.2994,0.21889,0.8019,0.0016931,0.0016931,0.0016931
157,516.136,0.38013,0.27286,0.87325,0.97983,1,0.9903,0.95718,0.30151,0.21965,0.80129,0.00169112,0.00169112,0.00169112
158,519.476,0.38468,0.26819,0.88433,0.981,1,0.99001,0.95239,0.30867,0.21203,0.80251,0.00168914,0.00168914,0.00168914
159,522.995,0.38322,0.2656,0.8707,0.98094,1,0.99293,0.96104,0.31413,0.21668,0.8037,0.00168716,0.00168716,0.00168716
160,526.332,0.37848,0.26159,0.87352,0.98102,1,0.99095,0.94565,0.3355,0.22397,0.80587,0.00168518,0.00168518,0.00168518
161,529.646,0.38446,0.26586,0.87391,0.98125,1,0.99324,0.95853,0.32908,0.2269,0.81338,0.0016832,0.0016832,0.0016832
162,533.001,0.38148,0.26413,0.87858,0.98061,1,0.98939,0.94887,0.32275,0.21454,0.80734,0.00168122,0.00168122,0.00168122
163,536.334,0.38852,0.26699,0.87257,0.98097,1,0.98796,0.95161,0.31735,0.2143,0.80353,0.00167924,0.00167924,0.00167924
164,539.689,0.39126,0.26343,0.87851,0.98117,1,0.98812,0.9553,0.32817,0.21845,0.81135,0.00167726,0.00167726,0.00167726
165,543.235,0.40128,0.26413,0.87618,0.98114,1,0.98598,0.94096,0.3484,0.21468,0.81498,0.00167528,0.00167528,0.00167528
166,546.58,0.38424,0.26434,0.87117,0.98113,1,0.98939,0.95331,0.32539,0.22205,0.80698,0.0016733,0.0016733,0.0016733
167,549.908,0.40125,0.26678,0.88553,0.98117,1,0.98796,0.95693,0.31446,0.20077,0.80458,0.00167132,0.00167132,0.00167132
168,553.253,0.37583,0.26435,0.86944,0.98113,1,0.99019,0.96447,0.3087,0.20014,0.79988,0.00166934,0.00166934,0.00166934
169,556.621,0.379,0.26781,0.87228,0.98102,1,0.99222,0.95326,0.30585,0.19985,0.80203,0.00166736,0.00166736,0.00166736
170,559.977,0.38583,0.27317,0.87886,0.98111,1,0.99193,0.95536,0.32074,0.21488,0.80734,0.00166538,0.00166538,0.00166538
171,563.494,0.37723,0.26535,0.88038,0.98099,1,0.98967,0.95876,0.32092,0.20921,0.80703,0.0016634,0.0016634,0.0016634
172,566.845,0.39142,0.26673,0.8877,0.9809,1,0.98967,0.95829,0.2969,0.19949,0.79834,0.00166142,0.00166142,0.00166142
173,570.185,0.37144,0.25187,0.87284,0.98109,1,0.98944,0.95858,0.29988,0.20459,0.80243,0.00165944,0.00165944,0.00165944
174,573.53,0.37549,0.26533,0.8704,0.98104,1,0.98911,0.9596,0.30883,0.21241,0.80269,0.00165746,0.00165746,0.00165746
175,576.864,0.35838,0.24983,0.85939,0.98463,1,0.99241,0.96385,0.30604,0.20006,0.79856,0.00165548,0.00165548,0.00165548
176,580.197,0.38322,0.26018,0.87773,0.98827,1,0.99324,0.95734,0.32314,0.20364,0.80452,0.0016535,0.0016535,0.0016535
177,583.516,0.38477,0.26876,0.86961,0.98833,1,0.99333,0.95653,0.3184,0.21011,0.80586,0.00165152,0.00165152,0.00165152
178,587.032,0.38989,0.26455,0.87053,0.98782,1,0.98861,0.96536,0.30072,0.20164,0.8004,0.00164954,0.00164954,0.00164954
179,590.346,0.37071,0.26096,0.88475,0.98872,1,0.98972,0.95661,0.31248,0.21018,0.80278,0.00164756,0.00164756,0.00164756
180,593.695,0.38186,0.25624,0.87256,0.9836,1,0.99102,0.94655,0.31247,0.20954,0.80497,0.00164558,0.00164558,0.00164558
181,597.023,0.37014,0.26049,0.87217,0.98128,1,0.99074,0.95026,0.31018,0.20666,0.80407,0.0016436,0.0016436,0.0016436
182,600.352,0.37658,0.26584,0.86182,0.98084,1,0.99154,0.96106,0.30047,0.20246,0.80118,0.00164162,0.00164162,0.00164162
183,603.682,0.38294,0.25351,0.87432,0.98528,1,0.9887,0.96179,0.30278,0.20266,0.80101,0.00163964,0.00163964,0.00163964
184,607.214,0.39357,0.26834,0.88064,0.9812,1,0.98734,0.96436,0.31407,0.21303,0.80338,0.00163766,0.00163766,0.00163766
185,610.539,0.36916,0.25465,0.87432,0.98131,1,0.99368,0.97368,0.29988,0.20948,0.7979,0.00163568,0.00163568,0.00163568
186,613.888,0.37974,0.26011,0.87618,0.98093,1,0.99262,0.96702,0.29857,0.20052,0.79958,0.0016337,0.0016337,0.0016337
187,617.231,0.38534,0.26277,0.88322,0.98102,1,0.99291,0.94984,0.32425,0.21013,0.8064,0.00163172,0.00163172,0.00163172
188,620.57,0.36802,0.25984,0.87566,0.98109,1,0.98814,0.95669,0.3136,0.20433,0.80603,0.00162974,0.00162974,0.00162974
189,623.902,0.37468,0.2605,0.88178,0.98115,1,0.98889,0.95877,0.30716,0.20294,0.80185,0.00162776,0.00162776,0.00162776
190,627.421,0.34969,0.242,0.85782,0.98107,1,0.99491,0.96338,0.30375,0.19977,0.7968,0.00162578,0.00162578,0.00162578
191,630.746,0.36476,0.24751,0.86318,0.98116,1,0.99472,0.95676,0.30717,0.19823,0.80348,0.0016238,0.0016238,0.0016238
192,634.087,0.38172,0.26339,0.8814,0.98111,1,0.99435,0.9639,0.29692,0.19649,0.80222,0.00162182,0.00162182,0.00162182
