epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,581.424,0.41905,0.26624,0.88113,0.9878,1,0.98972,0.92273,0.40184,0.22121,0.8414,0.00162182,0.00162182,0.00162182
193,584.441,0.42374,0.27384,0.88876,0.98564,1,0.99241,0.92464,0.42348,0.23736,0.85378,0.00161984,0.00161984,0.00161984
194,587.424,0.42534,0.27691,0.89661,0.98143,1,0.99148,0.93497,0.39189,0.22382,0.83397,0.00161786,0.00161786,0.00161786
195,590.414,0.42484,0.27141,0.89536,0.98822,1,0.99139,0.93341,0.40126,0.22375,0.83526,0.00161588,0.00161588,0.00161588
196,593.384,0.40722,0.26309,0.88191,0.98162,1,0.99056,0.92262,0.40052,0.22187,0.83646,0.0016139,0.0016139,0.0016139
197,596.339,0.40534,0.26045,0.8711,0.98112,1,0.9893,0.91239,0.43036,0.23852,0.84834,0.00161192,0.00161192,0.00161192
198,599.294,0.42082,0.26805,0.88017,0.98156,1,0.99111,0.91185,0.41346,0.22337,0.85003,0.00160994,0.00160994,0.00160994
199,602.252,0.42041,0.27207,0.87831,0.98943,1,0.99315,0.9208,0.41297,0.23275,0.84367,0.00160796,0.00160796,0.00160796
200,605.225,0.41405,0.26863,0.88442,0.98114,1,0.98743,0.92789,0.38586,0.2174,0.8385,0.00160598,0.00160598,0.00160598
201,608.228,0.42831,0.2724,0.89025,0.9811,1,0.98614,0.91164,0.41628,0.22956,0.84548,0.001604,0.001604,0.001604
202,611.241,0.43066,0.27533,0.88611,0.98087,1,0.98806,0.92408,0.38723,0.23682,0.83662,0.00160202,0.00160202,0.00160202
203,614.19,0.43876,0.27333,0.88363,0.98925,1,0.99278,0.93808,0.38319,0.23719,0.83917,0.00160004,0.00160004,0.00160004
204,617.159,0.4467,0.28749,0.88946,0.98542,1,0.99222,0.91948,0.39449,0.23039,0.8349,0.00159806,0.00159806,0.00159806
205,620.127,0.42762,0.27354,0.90072,0.98083,1,0.98906,0.92621,0.39805,0.21629,0.83492,0.00159608,0.00159608,0.00159608
206,623.091,0.41355,0.26679,0.88044,0.98079,1,0.99063,0.93258,0.39631,0.23306,0.83688,0.0015941,0.0015941,0.0015941
207,626.05,0.41633,0.27013,0.88018,0.9807,1,0.98753,0.92218,0.40131,0.21955,0.8435,0.00159212,0.00159212,0.00159212
208,629.028,0.39729,0.25543,0.88456,0.98087,1,0.9878,0.91892,0.4018,0.21281,0.83483,0.00159014,0.00159014,0.00159014
209,631.983,0.42134,0.27234,0.89743,0.98351,1,0.98759,0.91057,0.41633,0.22419,0.84246,0.00158816,0.00158816,0.00158816
210,634.945,0.41058,0.26017,0.88818,0.98929,1,0.99139,0.9323,0.41407,0.22779,0.84373,0.00158618,0.00158618,0.00158618
211,637.896,0.42319,0.26629,0.89265,0.98148,1,0.98944,0.91424,0.42331,0.23021,0.84327,0.0015842,0.0015842,0.0015842
212,640.857,0.42214,0.27066,0.8894,0.98164,1,0.98769,0.92528,0.3989,0.22295,0.83791,0.00158222,0.00158222,0.00158222
213,643.811,0.42662,0.26433,0.88204,0.98791,1,0.99222,0.93645,0.38054,0.21275,0.83222,0.00158024,0.00158024,0.00158024
214,646.765,0.42293,0.27615,0.88774,0.9895,1,0.99306,0.93922,0.38471,0.21091,0.83129,0.00157826,0.00157826,0.00157826
215,649.747,0.42085,0.26489,0.8904,0.98975,1,0.99444,0.93519,0.39336,0.21727,0.83728,0.00157628,0.00157628,0.00157628
216,652.714,0.4355,0.27549,0.88352,0.98128,1,0.98685,0.92342,0.40281,0.22422,0.84078,0.0015743,0.0015743,0.0015743
217,655.716,0.41245,0.26143,0.87971,0.98005,1,0.9885,0.92463,0.39168,0.23135,0.83894,0.00157232,0.00157232,0.00157232
218,658.665,0.41444,0.26639,0.89094,0.98071,1,0.9906,0.92437,0.39474,0.22389,0.83396,0.00157034,0.00157034,0.00157034
219,661.627,0.4416,0.27262,0.88583,0.98099,1,0.99266,0.92247,0.40212,0.23116,0.83423,0.00156836,0.00156836,0.00156836
220,664.626,0.41954,0.27207,0.8901,0.98138,1,0.99148,0.92881,0.38603,0.22127,0.8258,0.00156638,0.00156638,0.00156638
221,667.662,0.42494,0.26951,0.87996,0.98097,1,0.98854,0.93327,0.37979,0.22077,0.82416,0.0015644,0.0015644,0.0015644
222,670.708,0.41107,0.2685,0.88739,0.98109,1,0.9913,0.94051,0.38276,0.21383,0.82927,0.00156242,0.00156242,0.00156242
223,673.707,0.43651,0.26754,0.90037,0.98534,1,0.99444,0.93668,0.38893,0.22586,0.83005,0.00156044,0.00156044,0.00156044
224,676.666,0.41473,0.26639,0.89313,0.98849,1,0.99435,0.94356,0.401,0.2173,0.83512,0.00155846,0.00155846,0.00155846
225,679.619,0.3898,0.25802,0.88052,0.98144,1,0.99296,0.93136,0.38611,0.21241,0.83034,0.00155648,0.00155648,0.00155648
226,682.566,0.40175,0.26438,0.88592,0.98147,1,0.98731,0.92865,0.3854,0.20851,0.83627,0.0015545,0.0015545,0.0015545
227,685.501,0.39718,0.25665,0.87685,0.9815,1,0.9888,0.93634,0.39354,0.226,0.83788,0.00155252,0.00155252,0.00155252
228,688.455,0.41243,0.26272,0.88409,0.9815,1,0.99139,0.92772,0.39539,0.22858,0.83482,0.00155054,0.00155054,0.00155054
229,691.403,0.42338,0.26872,0.88725,0.98139,1,0.99176,0.92431,0.40139,0.21697,0.83817,0.00154856,0.00154856,0.00154856
230,694.35,0.42467,0.27388,0.88344,0.98081,1,0.99378,0.93379,0.40091,0.22643,0.83974,0.00154658,0.00154658,0.00154658
231,697.31,0.40563,0.26534,0.87946,0.98105,1,0.99332,0.9304,0.40325,0.22771,0.84572,0.0015446,0.0015446,0.0015446
232,700.261,0.41515,0.26563,0.87752,0.98114,1,0.99218,0.93263,0.39438,0.22956,0.83812,0.00154262,0.00154262,0.00154262
233,703.201,0.4227,0.26855,0.8973,0.98058,0.99065,0.99123,0.93,0.40961,0.24244,0.84908,0.00154064,0.00154064,0.00154064
234,706.149,0.42215,0.27041,0.89709,0.98127,1,0.99259,0.93109,0.3956,0.22901,0.83745,0.00153866,0.00153866,0.00153866
235,709.085,0.39046,0.26062,0.8668,0.98149,1,0.99065,0.93536,0.38887,0.22014,0.83397,0.00153668,0.00153668,0.00153668
236,712.041,0.39942,0.25601,0.88693,0.98351,1,0.99204,0.92928,0.39606,0.22109,0.83897,0.0015347,0.0015347,0.0015347
237,714.975,0.408,0.26213,0.89181,0.98968,1,0.99361,0.94208,0.40182,0.21608,0.83561,0.00153272,0.00153272,0.00153272
238,717.917,0.41116,0.26546,0.89179,0.98832,1,0.9887,0.92445,0.39303,0.2148,0.83375,0.00153074,0.00153074,0.00153074
239,720.847,0.4134,0.26533,0.88908,0.98833,1,0.99111,0.93174,0.38693,0.23209,0.83772,0.00152876,0.00152876,0.00152876
240,723.797,0.39858,0.26385,0.88054,0.98798,1,0.99185,0.93772,0.38432,0.22456,0.83662,0.00152678,0.00152678,0.00152678
241,726.739,0.40912,0.26967,0.88353,0.98735,1,0.99157,0.93266,0.39252,0.22824,0.83956,0.0015248,0.0015248,0.0015248
242,729.703,0.40523,0.26263,0.88202,0.98763,1,0.99074,0.92311,0.41277,0.22988,0.84188,0.00152282,0.00152282,0.00152282
243,732.65,0.40577,0.2619,0.88841,0.98172,1,0.98935,0.93328,0.38514,0.21894,0.83376,0.00152084,0.00152084,0.00152084
244,735.604,0.40431,0.26581,0.88609,0.9815,1,0.99074,0.93011,0.38956,0.2165,0.8374,0.00151886,0.00151886,0.00151886
245,738.552,0.41707,0.26082,0.88375,0.98142,1,0.99046,0.92416,0.3976,0.22242,0.84647,0.00151688,0.00151688,0.00151688
246,741.505,0.40039,0.24852,0.87946,0.98296,1,0.98963,0.92286,0.40072,0.22106,0.84804,0.0015149,0.0015149,0.0015149
247,744.451,0.40455,0.26058,0.87872,0.98847,1,0.99148,0.93028,0.40211,0.2044,0.84135,0.00151292,0.00151292,0.00151292
248,747.402,0.40736,0.25294,0.87646,0.9898,1,0.99194,0.92754,0.40038,0.20904,0.84475,0.00151094,0.00151094,0.00151094
249,750.336,0.41563,0.26964,0.89327,0.98964,1,0.99157,0.92752,0.40073,0.21539,0.84271,0.00150896,0.00150896,0.00150896
250,753.302,0.3963,0.25671,0.87318,0.98123,1,0.98861,0.92393,0.38569,0.21133,0.83999,0.00150698,0.00150698,0.00150698
251,756.247,0.4005,0.25888,0.89277,0.98094,1,0.9887,0.92323,0.39097,0.21189,0.83915,0.001505,0.001505,0.001505
252,759.211,0.40239,0.26113,0.88126,0.98111,1,0.98583,0.92115,0.40221,0.21645,0.84036,0.00150302,0.00150302,0.00150302
253,762.152,0.40836,0.25832,0.88889,0.98121,1,0.98713,0.91513,0.39696,0.21578,0.84284,0.00150104,0.00150104,0.00150104
254,765.113,0.39082,0.25039,0.86588,0.98119,1,0.98639,0.91408,0.4072,0.22347,0.83744,0.00149906,0.00149906,0.00149906
255,768.066,0.39404,0.2639,0.88494,0.98056,1,0.98713,0.9262,0.39539,0.20962,0.83698,0.00149708,0.00149708,0.00149708
256,771.02,0.40704,0.2653,0.88909,0.98089,1,0.99046,0.94043,0.37257,0.22164,0.82666,0.0014951,0.0014951,0.0014951
257,773.949,0.40167,0.26637,0.87619,0.9825,1,0.99287,0.93831,0.38272,0.20924,0.83202,0.00149312,0.00149312,0.00149312
258,776.906,0.40845,0.26338,0.89405,0.98077,1,0.98982,0.9276,0.39646,0.21661,0.83722,0.00149114,0.00149114,0.00149114
259,779.852,0.38653,0.25855,0.8756,0.9811,1,0.98434,0.92109,0.39776,0.21677,0.83681,0.00148916,0.00148916,0.00148916
260,782.816,0.40269,0.26545,0.87817,0.98064,1,0.98715,0.92874,0.39883,0.21135,0.83643,0.00148718,0.00148718,0.00148718
261,785.755,0.40142,0.25961,0.88263,0.98069,1,0.98883,0.92498,0.41009,0.20779,0.84752,0.0014852,0.0014852,0.0014852
262,788.707,0.40865,0.25718,0.87797,0.98152,1,0.99,0.93773,0.38721,0.21296,0.83545,0.00148322,0.00148322,0.00148322
263,791.648,0.3943,0.25061,0.88703,0.98145,1,0.98898,0.92849,0.39284,0.21828,0.83553,0.00148124,0.00148124,0.00148124
264,794.625,0.40077,0.25242,0.88401,0.98124,1,0.98843,0.93309,0.37662,0.20701,0.8329,0.00147926,0.00147926,0.00147926
265,797.561,0.38854,0.24051,0.87402,0.98139,1,0.99231,0.93016,0.39544,0.21172,0.83772,0.00147728,0.00147728,0.00147728
266,800.508,0.39163,0.24805,0.87529,0.98656,1,0.99185,0.93343,0.40184,0.21171,0.83605,0.0014753,0.0014753,0.0014753
267,803.452,0.38581,0.24943,0.87696,0.98061,1,0.99259,0.93384,0.38407,0.20695,0.83367,0.00147332,0.00147332,0.00147332
268,806.407,0.39191,0.25703,0.85953,0.98096,1,0.99111,0.93419,0.38845,0.21327,0.83917,0.00147134,0.00147134,0.00147134
269,809.348,0.40464,0.26458,0.87679,0.98028,1,0.99231,0.93158,0.3859,0.21068,0.83111,0.00146936,0.00146936,0.00146936
270,812.304,0.39683,0.2522,0.88423,0.98158,1,0.99398,0.93619,0.38555,0.20039,0.83126,0.00146738,0.00146738,0.00146738
271,815.261,0.37079,0.24501,0.87772,0.9866,1,0.99389,0.93921,0.38395,0.20488,0.83638,0.0014654,0.0014654,0.0014654
272,818.22,0.39748,0.25407,0.88248,0.98667,1,0.99352,0.9327,0.37526,0.2016,0.82782,0.00146342,0.00146342,0.00146342
273,821.156,0.38746,0.24782,0.87948,0.98916,1,0.99287,0.92998,0.37976,0.20087,0.82848,0.00146144,0.00146144,0.00146144
274,824.12,0.38877,0.25411,0.88246,0.98854,1,0.99111,0.93458,0.38479,0.20631,0.8303,0.00145946,0.00145946,0.00145946
275,827.066,0.38705,0.24783,0.88127,0.98755,1,0.99056,0.92521,0.39332,0.20637,0.83861,0.00145748,0.00145748,0.00145748
276,830.02,0.40464,0.25771,0.88969,0.98873,1,0.99102,0.92979,0.38278,0.20395,0.83635,0.0014555,0.0014555,0.0014555
277,832.993,0.38346,0.24351,0.87757,0.98972,1,0.99,0.93082,0.37913,0.20661,0.83316,0.00145352,0.00145352,0.00145352
278,835.949,0.37755,0.24217,0.87867,0.98928,1,0.98833,0.93323,0.38054,0.19907,0.83326,0.00145154,0.00145154,0.00145154
279,838.89,0.41009,0.25481,0.88449,0.98908,1,0.98889,0.92495,0.39937,0.21174,0.83523,0.00144956,0.00144956,0.00144956
280,841.85,0.40008,0.25359,0.88253,0.98985,1,0.98926,0.92794,0.38145,0.2072,0.83103,0.00144758,0.00144758,0.00144758
281,844.807,0.39525,0.2579,0.87432,0.98985,1,0.99463,0.92787,0.39105,0.21141,0.83626,0.0014456,0.0014456,0.0014456
282,847.755,0.40732,0.26069,0.87723,0.98772,1,0.99444,0.93044,0.39556,0.21421,0.84089,0.00144362,0.00144362,0.00144362
283,850.69,0.3802,0.24385,0.86963,0.98925,1,0.99472,0.93521,0.38333,0.19595,0.8392,0.00144164,0.00144164,0.00144164
284,853.639,0.40999,0.2527,0.88695,0.98979,1,0.99343,0.9304,0.38113,0.2087,0.83615,0.00143966,0.00143966,0.00143966
285,856.576,0.39967,0.26202,0.88497,0.98793,1,0.98685,0.92699,0.38151,0.20455,0.82923,0.00143768,0.00143768,0.00143768
286,859.528,0.37276,0.25508,0.87544,0.98658,1,0.99287,0.93315,0.39577,0.20861,0.83929,0.0014357,0.0014357,0.0014357
287,862.464,0.39426,0.25437,0.87712,0.98906,1,0.99352,0.92302,0.39177,0.20968,0.83474,0.00143372,0.00143372,0.00143372
288,865.415,0.39091,0.24926,0.87465,0.988,1,0.99435,0.93575,0.3889,0.20903,0.84043,0.00143174,0.00143174,0.00143174
289,868.352,0.38108,0.24533,0.88101,0.98675,1,0.99324,0.93967,0.38353,0.19689,0.83653,0.00142976,0.00142976,0.00142976
290,871.312,0.37936,0.24792,0.87315,0.98613,1,0.99324,0.93591,0.38696,0.21047,0.83497,0.00142778,0.00142778,0.00142778
291,874.249,0.38596,0.25209,0.87907,0.98761,1,0.99361,0.92919,0.38592,0.21394,0.83537,0.0014258,0.0014258,0.0014258
292,877.212,0.39094,0.24835,0.87513,0.98129,1,0.99148,0.93515,0.38891,0.21242,0.8383,0.00142382,0.00142382,0.00142382
293,880.156,0.42086,0.26333,0.89369,0.98112,1,0.98961,0.93593,0.39144,0.21817,0.83841,0.00142184,0.00142184,0.00142184
294,883.127,0.39071,0.2639,0.88181,0.981,1,0.99046,0.9308,0.38847,0.2157,0.83501,0.00141986,0.00141986,0.00141986
295,886.077,0.39487,0.25736,0.87651,0.9808,1,0.99276,0.94143,0.38681,0.21397,0.83748,0.00141788,0.00141788,0.00141788
296,889.042,0.39718,0.25645,0.88052,0.98842,1,0.99194,0.93543,0.38689,0.20293,0.83639,0.0014159,0.0014159,0.0014159
297,892.002,0.39752,0.25604,0.88378,0.98161,1,0.99435,0.93461,0.38524,0.21115,0.8383,0.00141392,0.00141392,0.00141392
298,894.965,0.38255,0.24882,0.88237,0.98684,1,0.99417,0.93125,0.41141,0.21229,0.84311,0.00141194,0.00141194,0.00141194
299,897.918,0.38982,0.25156,0.87197,0.9812,1,0.99185,0.93097,0.38826,0.21153,0.83607,0.00140996,0.00140996,0.00140996
300,901.315,0.36972,0.24978,0.87616,0.98884,1,0.9912,0.93568,0.38541,0.19971,0.8358,0.00140798,0.00140798,0.00140798
301,904.254,0.37919,0.24227,0.87529,0.98831,1,0.99185,0.93742,0.38232,0.19589,0.83202,0.001406,0.001406,0.001406
302,907.209,0.39281,0.25267,0.88175,0.98834,1,0.99269,0.93502,0.3849,0.20367,0.83194,0.00140402,0.00140402,0.00140402
303,910.148,0.39258,0.2539,0.8755,0.98933,1,0.99472,0.93171,0.39424,0.20142,0.83729,0.00140204,0.00140204,0.00140204
304,913.108,0.38697,0.24183,0.87668,0.98813,1,0.99463,0.93632,0.39124,0.20994,0.83608,0.00140006,0.00140006,0.00140006
305,916.054,0.43485,0.26136,0.89303,0.98894,1,0.99324,0.93909,0.38439,0.20744,0.83523,0.00139808,0.00139808,0.00139808
306,919.003,0.39428,0.25421,0.88004,0.98654,1,0.9938,0.93623,0.39681,0.2126,0.83143,0.0013961,0.0013961,0.0013961
307,921.944,0.39229,0.25173,0.87413,0.98775,1,0.99444,0.93778,0.38698,0.20142,0.83169,0.00139412,0.00139412,0.00139412
308,924.887,0.40074,0.25238,0.88211,0.99258,1,0.995,0.94114,0.40212,0.20303,0.84712,0.00139214,0.00139214,0.00139214
309,927.844,0.38686,0.25394,0.87831,0.98095,1,0.99301,0.93055,0.39653,0.21302,0.84375,0.00139016,0.00139016,0.00139016
310,930.804,0.40677,0.25352,0.89296,0.98798,1,0.995,0.93075,0.39188,0.20616,0.84319,0.00138818,0.00138818,0.00138818
311,933.742,0.41152,0.25914,0.89413,0.98108,1,0.99259,0.93125,0.39966,0.21369,0.84518,0.0013862,0.0013862,0.0013862
312,936.695,0.38715,0.24955,0.8764,0.98149,1,0.9937,0.92859,0.38993,0.20924,0.84235,0.00138422,0.00138422,0.00138422
313,939.645,0.39605,0.25698,0.88408,0.98072,1,0.98739,0.92151,0.396,0.22101,0.83999,0.00138224,0.00138224,0.00138224
314,942.593,0.39398,0.25119,0.8735,0.98067,1,0.98876,0.93123,0.40089,0.22557,0.83776,0.00138026,0.00138026,0.00138026
315,945.524,0.39866,0.25553,0.8879,0.98054,1,0.9897,0.93601,0.39766,0.2212,0.8369,0.00137828,0.00137828,0.00137828
316,948.476,0.37725,0.24001,0.87717,0.98118,1,0.99074,0.93338,0.39309,0.21581,0.83539,0.0013763,0.0013763,0.0013763
317,951.405,0.37873,0.24799,0.86971,0.98106,1,0.99227,0.93413,0.37861,0.20896,0.83373,0.00137432,0.00137432,0.00137432
318,954.35,0.3993,0.24804,0.88017,0.98294,1,0.99361,0.93164,0.38479,0.20167,0.83612,0.00137234,0.00137234,0.00137234
319,957.313,0.39952,0.24215,0.87789,0.98834,1,0.99157,0.93761,0.38577,0.19772,0.83661,0.00137036,0.00137036,0.00137036
320,960.257,0.37533,0.2416,0.88262,0.98762,1,0.99093,0.93726,0.39393,0.20111,0.83785,0.00136838,0.00136838,0.00136838
321,963.189,0.39496,0.24815,0.87707,0.98909,1,0.99019,0.92558,0.38787,0.2046,0.84091,0.0013664,0.0013664,0.0013664
322,966.152,0.38414,0.24445,0.877,0.98963,1,0.98972,0.93466,0.38391,0.20512,0.82929,0.00136442,0.00136442,0.00136442
323,969.084,0.36816,0.2473,0.87386,0.99003,1,0.9913,0.93254,0.38424,0.20613,0.83182,0.00136244,0.00136244,0.00136244
324,972.036,0.38292,0.24069,0.8739,0.98104,1,0.98898,0.93166,0.38606,0.20143,0.83614,0.00136046,0.00136046,0.00136046
